Mutations_id_mutation	Proteins_has_pfam_domains_Proteins_id_protein	Proteins_has_pfam_domains_pfam_domains_pfam_id
16790	1772	112
98449	1772	112
98450	1772	112
98451	1772	112
98452	1772	112
98453	1772	112
98454	1772	112
16791	1775	210
98460	1775	210
1504	1776	82
98461	1776	2142
98462	1776	82
98463	1776	372
98464	1776	2142
98465	1776	82
98466	1776	1598
98467	1776	2142
98472	1779	97
16797	1780	2924
16800	1780	581
16801	1780	2924
98473	1780	581
98477	1780	2924
98478	1780	2924
98479	1780	33
98480	1780	33
98481	1780	581
98483	1780	2914
98484	1780	581
98485	1780	33
98488	1780	2924
98490	1780	2924
98491	1780	2924
98492	1780	2924
98493	1780	2914
98494	1780	2924
98495	1780	2924
98496	1780	2924
98498	1780	2924
98499	1780	2914
98500	1780	33
98502	1780	581
98503	1780	2924
98505	1780	2924
98506	1780	2924
98508	1780	2924
98509	1780	2924
98513	1780	2924
98515	1780	2924
98516	1780	2924
98517	1780	33
98518	1780	581
98519	1780	581
98520	1780	2924
98521	1780	2924
98523	1780	2924
98527	1780	2924
98528	1780	2914
98530	1780	2924
98531	1780	2924
98533	1780	2914
98536	1780	2924
98538	1780	581
98540	1780	33
98544	1780	2924
98545	1780	2924
98549	1780	33
98550	1780	33
98552	1780	581
98553	1780	581
98554	1780	581
3105	1780	2924
163163	1780	2924
163164	1780	2924
163165	1780	581
163167	1780	2914
98558	1782	2921
98559	1782	2921
98560	1782	2921
98565	1783	2656
98566	1783	861
98567	1783	2500
98568	1783	2656
98569	1783	365
98571	1783	365
98572	1784	138
98573	1784	138
98574	1784	138
98575	1784	138
98576	1784	138
98577	1784	138
98578	1784	138
98580	1785	25
98582	1785	2914
98583	1785	2914
98584	1785	2246
98585	1785	2246
98586	1785	25
98588	1785	25
98589	1785	2246
98591	1785	2246
98596	1785	2914
98597	1785	2914
98598	1785	2246
98599	1785	2914
98600	1785	2914
98601	1785	25
98602	1785	25
98603	1785	25
98606	1785	2246
98608	1785	2914
98609	1785	25
98610	1785	2914
98611	1785	2914
98612	1785	25
98613	1785	25
98614	1785	25
98615	1785	2914
98616	1785	2246
98618	1785	2914
98619	1785	25
98620	1785	2246
98623	1785	25
98625	1785	2246
98626	1785	2246
98627	1785	2914
98628	1785	25
98629	1785	2914
98632	1785	2246
98633	1785	2246
98635	1785	2914
98636	1785	2914
98637	1785	2914
98638	1785	2914
98639	1785	2246
98640	1785	25
98641	1785	25
98642	1785	25
98644	1785	25
98645	1785	25
98646	1785	25
98647	1785	25
98650	1785	2246
98651	1785	2914
98652	1785	2914
98654	1785	2246
98657	1785	2246
98658	1785	2246
98659	1785	2246
98661	1785	2914
98662	1785	2914
98663	1785	2914
98664	1785	2914
98665	1785	2914
98666	1785	2246
98667	1785	25
98668	1785	25
98669	1785	25
98670	1785	25
98671	1785	25
98676	1785	25
98678	1785	2246
98679	1785	2914
98680	1785	25
98682	1785	2914
98684	1785	2246
98685	1785	25
98686	1785	25
98687	1785	2246
98688	1785	2246
16803	1786	107
98690	1786	107
98691	1786	107
98692	1786	107
98694	1786	107
98695	1786	107
98696	1786	107
98698	1786	107
98699	1786	107
98700	1786	107
98702	1786	107
98703	1786	107
98704	1786	107
98705	1786	107
98706	1786	107
98707	1786	107
98708	1786	107
98709	1786	107
98714	1787	2914
98715	1787	2914
98717	1787	753
98718	1787	753
98719	1787	753
98720	1787	753
98722	1787	753
98723	1787	753
98724	1787	753
163174	1787	753
16804	1788	18
98728	1788	18
98729	1788	483
98730	1788	483
98731	1788	483
98733	1788	18
98736	1788	483
98737	1788	483
98738	1788	483
98741	1788	18
163176	1788	18
163177	1788	18
163178	1788	18
163179	1788	18
163182	1788	18
98744	1791	330
98746	1792	2921
98747	1792	2921
98748	1792	2921
98749	1792	2921
98750	1792	2921
98751	1792	2921
98752	1792	2921
98753	1792	2921
98754	1792	2921
98755	1792	2921
98756	1792	2921
98757	1792	2921
98758	1792	2921
98759	1792	2921
98763	1792	2921
98765	1792	2921
98766	1792	2921
98767	1792	2921
98769	1792	2921
98770	1792	2921
98771	1792	2921
98773	1792	2921
98775	1792	2921
98776	1792	2921
98777	1792	2921
98778	1792	2921
98779	1792	2921
98780	1792	2921
98781	1792	2921
98782	1792	2921
98786	1792	2921
98787	1792	2921
98788	1792	2921
98789	1792	2921
98790	1792	2921
98793	1792	2921
98794	1792	2921
98795	1792	2921
98796	1792	2921
98797	1792	2921
98798	1792	2921
98799	1792	2921
98800	1792	2921
98801	1792	2921
98802	1792	2921
98807	1792	2921
98809	1792	2921
98810	1792	2921
98811	1792	2921
98812	1792	2921
98813	1792	2921
98815	1792	2921
98816	1792	2921
98817	1792	2921
98819	1792	2921
98822	1792	2921
98823	1792	2921
98824	1792	2921
98825	1792	2921
98826	1792	2921
98827	1792	2921
98829	1792	2921
98832	1792	2921
98833	1792	2921
98836	1792	2921
98837	1792	2921
163183	1792	2921
23606	1792	2921
16809	1793	2924
98838	1793	2924
98839	1793	2924
98840	1793	2924
98841	1793	2924
98842	1793	25
98843	1793	25
98844	1793	25
98845	1793	25
98846	1793	25
98847	1793	25
98848	1793	25
98853	1793	25
98854	1793	1868
98855	1793	25
98858	1793	25
98859	1793	2924
98865	1793	25
98868	1793	1868
98874	1793	25
98876	1793	25
98878	1793	2924
98879	1793	2924
98881	1793	2924
98883	1795	155
98885	1795	155
98886	1795	155
98888	1797	279
98889	1797	1549
98890	1797	279
98891	1797	279
98895	1798	1054
98901	1798	1895
16810	1799	95
98902	1799	95
98903	1799	95
98904	1799	95
16811	1800	244
16814	1800	244
16815	1800	244
16816	1800	244
98905	1800	2820
98906	1800	2750
98907	1800	244
98913	1800	2820
98914	1800	244
98919	1800	177
98920	1800	177
98927	1800	244
98933	1800	2750
98934	1800	177
98935	1800	244
98938	1800	177
98939	1800	177
98942	1800	244
98954	1800	2750
98957	1800	2750
98958	1800	2750
98959	1800	244
98963	1800	177
98965	1800	244
98966	1800	2820
98968	1800	177
98970	1800	2820
98971	1800	244
98983	1800	244
98988	1800	244
98989	1800	244
98996	1800	367
98997	1800	367
98998	1800	367
98999	1800	367
99009	1800	2750
99010	1800	2750
99012	1800	244
99013	1800	244
99014	1800	244
99015	1800	244
99016	1800	244
99023	1800	177
99024	1800	177
99025	1800	177
99026	1800	177
99028	1800	244
99041	1800	244
99054	1800	2820
99055	1800	2820
99057	1800	2750
99058	1800	2750
99062	1800	244
99070	1800	177
99071	1800	177
99072	1800	177
99073	1800	177
99074	1800	177
99075	1800	177
99076	1800	177
99079	1800	177
99080	1800	177
99081	1800	2820
99083	1800	2820
99084	1800	2820
99085	1800	244
99095	1800	177
99096	1800	177
99097	1800	177
99098	1800	2820
99105	1800	177
99109	1800	177
99110	1800	177
99127	1800	244
99128	1800	244
99129	1800	244
99133	1800	244
99134	1800	244
99135	1800	244
99136	1800	244
99137	1800	244
99138	1800	244
99139	1800	244
99140	1800	244
99141	1800	244
99142	1800	244
99143	1800	244
99144	1800	244
99145	1800	244
99146	1800	244
99147	1800	244
99148	1800	244
99176	1800	244
99177	1800	244
99178	1800	244
99179	1800	244
99183	1800	244
99184	1800	244
99185	1800	244
99189	1800	244
99315	1800	367
163188	1800	2820
16851	1801	432
16857	1801	1346
16874	1801	2208
16883	1801	1346
16890	1801	725
99383	1801	725
99384	1801	725
99386	1801	725
99388	1801	1345
99400	1801	725
99401	1801	725
99405	1801	725
99406	1801	725
99407	1801	725
99415	1801	725
99417	1801	725
99419	1801	725
99432	1801	1345
99451	1801	432
99453	1801	432
99454	1801	725
99455	1801	725
99457	1801	1345
99465	1801	725
99469	1801	2208
99470	1801	2208
3106	1801	725
163205	1801	1346
163211	1801	1346
163212	1801	333
163213	1801	333
163226	1801	725
163230	1801	725
163233	1801	1346
163240	1801	432
163242	1801	725
1519	1802	23
99471	1802	23
99473	1802	23
99474	1802	23
99475	1802	23
99476	1802	453
99478	1802	23
99479	1802	23
99480	1802	23
99482	1802	23
99483	1802	23
99484	1802	453
99487	1802	453
99489	1802	23
99491	1802	23
99492	1802	23
99493	1802	23
99494	1802	23
99496	1802	23
99497	1802	23
99499	1802	23
99500	1802	23
99501	1802	453
99503	1802	23
99504	1802	23
99506	1802	23
99507	1802	23
99508	1802	23
99510	1802	23
99514	1802	453
99515	1802	453
99516	1802	453
99517	1802	453
99520	1802	23
99521	1802	23
99522	1802	23
99523	1802	23
99524	1802	23
99525	1802	23
99526	1802	23
99527	1802	23
99528	1802	23
99529	1802	23
99530	1802	23
99531	1802	23
99532	1802	23
99537	1802	23
99538	1802	23
99540	1802	453
99541	1802	453
99546	1802	23
99547	1802	23
99548	1802	23
99549	1802	23
99550	1802	23
99551	1802	23
99553	1802	23
99554	1802	23
99555	1802	23
99556	1802	23
99561	1802	23
99562	1802	23
99563	1802	23
99564	1802	23
99568	1802	453
99569	1802	23
99570	1802	23
99571	1802	23
99572	1802	453
163253	1802	23
99573	1803	11
99576	1804	360
99577	1804	2920
99578	1804	2920
99579	1804	360
99581	1804	2920
99583	1804	360
99584	1804	360
99585	1804	360
99586	1804	360
99588	1804	360
99589	1804	360
99593	1804	360
99594	1804	360
99597	1804	360
99598	1804	360
99601	1804	2920
99605	1804	2920
99606	1804	360
99608	1804	2920
99609	1804	360
99612	1804	2920
99614	1804	360
99620	1804	360
99622	1804	2920
99623	1804	2920
99624	1804	2920
99627	1804	360
99628	1804	360
99629	1804	360
99630	1804	360
99634	1804	360
99636	1804	2920
99637	1804	2920
99638	1804	2920
99639	1804	360
99640	1804	360
99643	1804	2920
99644	1804	360
99645	1804	360
99646	1804	2920
99647	1804	2920
163254	1804	360
163256	1804	360
99648	1806	1399
99649	1807	292
99650	1807	2515
163258	1807	2515
163259	1807	2515
163260	1807	2515
99656	1808	895
1520	1809	23
1521	1809	23
1522	1809	23
1523	1809	23
1524	1809	23
99657	1809	23
99658	1809	23
99659	1809	23
99660	1809	23
99661	1809	23
99662	1809	23
99663	1809	23
99664	1809	23
99665	1809	23
99666	1809	23
99667	1809	23
99668	1809	23
99669	1809	23
99670	1809	23
99671	1809	23
99672	1809	23
99673	1809	23
99674	1809	23
99676	1809	23
99678	1809	23
163261	1809	23
99680	1811	2921
99682	1812	445
99683	1813	151
99684	1814	245
99685	1814	245
99686	1814	245
99688	1814	245
99689	1814	245
99690	1815	586
99691	1815	691
99692	1815	586
99695	1815	586
99697	1815	586
163262	1815	691
163263	1815	691
16896	1818	275
16897	1818	275
16898	1818	275
99698	1818	275
99699	1818	275
99700	1818	275
99701	1818	275
99702	1818	275
99703	1818	275
99704	1818	275
99705	1818	275
99708	1818	275
99709	1818	275
99710	1818	275
99711	1818	275
99712	1818	275
99714	1818	275
163264	1818	275
163265	1818	275
163266	1818	275
163267	1818	275
163270	1818	275
163271	1818	275
163272	1818	275
1527	1820	337
1528	1820	337
1531	1820	337
1533	1820	337
1534	1820	337
1535	1820	2588
16901	1820	337
16902	1820	2588
16920	1820	337
16921	1820	337
16922	1820	337
16923	1820	337
16924	1820	337
16925	1820	337
16926	1820	337
16927	1820	337
16928	1820	337
16929	1820	337
16930	1820	337
16931	1820	337
16932	1820	337
16933	1820	337
16934	1820	337
16935	1820	337
16936	1820	337
16937	1820	337
16938	1820	337
16946	1820	337
16948	1820	337
16949	1820	337
16950	1820	337
16951	1820	337
16952	1820	337
16953	1820	337
16954	1820	337
16955	1820	337
16956	1820	337
16957	1820	337
16960	1820	337
16961	1820	337
16962	1820	2588
16964	1820	337
16965	1820	337
16966	1820	337
16969	1820	337
16970	1820	337
16974	1820	337
16977	1820	337
16978	1820	337
16979	1820	337
16980	1820	337
16981	1820	337
16982	1820	337
99717	1820	337
99720	1820	337
99726	1820	337
99727	1820	337
99728	1820	337
99729	1820	337
99734	1820	337
99737	1820	337
99741	1820	337
99742	1820	337
99743	1820	337
99746	1820	337
99747	1820	337
99748	1820	2588
99752	1820	2588
99754	1820	337
99755	1820	337
99756	1820	337
99757	1820	337
99758	1820	337
99759	1820	337
99760	1820	337
99761	1820	337
99762	1820	337
99767	1820	2588
99768	1820	337
99769	1820	337
99774	1820	2588
99777	1820	337
99779	1820	337
99780	1820	337
99781	1820	337
99791	1820	337
99794	1820	337
99802	1820	337
99803	1820	337
99804	1820	337
99807	1820	2588
99809	1820	337
99810	1820	337
99815	1820	337
99818	1820	337
99825	1820	337
99826	1820	337
99832	1820	337
99833	1820	337
99843	1820	2588
99844	1820	337
99847	1820	337
99848	1820	2588
99849	1820	2588
99852	1820	2588
99853	1820	337
99854	1820	337
99855	1820	337
3109	1820	337
3110	1820	337
3114	1820	337
163275	1820	337
163287	1820	337
163288	1820	337
163289	1820	337
163290	1820	337
163291	1820	337
163292	1820	337
163293	1820	337
163294	1820	337
163306	1820	2588
163307	1820	337
23613	1820	337
23615	1820	337
99856	1821	204
99857	1821	204
99858	1821	478
99859	1821	478
99860	1821	204
99861	1821	478
99862	1821	105
99864	1821	204
99867	1821	204
99868	1821	204
99869	1821	204
99870	1821	478
99871	1821	478
99872	1821	478
99875	1821	204
99876	1821	204
99877	1821	204
99878	1821	478
99880	1821	105
99881	1821	204
99882	1821	478
99884	1821	478
99885	1821	105
99886	1821	478
99887	1821	478
99889	1821	204
99890	1821	105
99891	1821	785
99892	1821	478
99893	1821	204
99894	1821	204
99895	1821	478
99896	1821	478
99897	1821	478
99898	1821	478
99899	1821	105
99900	1821	204
99901	1821	105
99902	1821	785
99903	1821	204
99904	1821	204
99905	1821	478
99906	1821	478
99907	1821	105
99909	1821	204
99910	1821	478
99911	1821	204
99913	1821	204
99917	1821	204
99918	1821	478
99919	1821	478
99920	1821	478
99921	1821	478
99922	1821	105
99923	1821	105
99924	1821	785
99926	1821	478
99928	1821	204
99929	1821	204
99932	1821	785
99933	1821	478
99934	1821	478
99935	1821	478
99936	1821	105
99938	1821	785
99943	1821	204
99944	1821	478
99945	1821	204
99946	1821	478
99950	1821	478
99951	1821	478
99952	1821	478
99953	1821	478
99955	1821	204
99956	1821	478
99957	1821	204
99958	1821	478
99959	1821	478
3115	1821	478
163312	1821	478
163314	1821	478
163315	1821	478
23617	1821	204
23618	1821	478
99960	1822	68
99962	1824	1376
99963	1824	1514
99965	1824	1514
99966	1824	1376
99969	1824	1514
99970	1824	1376
99971	1824	1376
99975	1824	1376
99977	1824	1376
1536	1827	40
16984	1827	1921
16985	1827	40
16986	1827	40
99982	1827	40
99983	1827	1921
99984	1827	1901
99985	1827	1921
99986	1827	495
99987	1827	40
99988	1827	40
99989	1827	495
99991	1827	495
99992	1827	1921
99994	1827	40
99995	1827	1921
99996	1827	495
99997	1827	40
99998	1827	40
99999	1827	495
100000	1827	1921
100001	1827	1921
100002	1827	40
100003	1827	40
100004	1827	40
100005	1827	40
100006	1827	40
100007	1827	40
100008	1827	40
100009	1827	1901
100010	1827	40
100011	1827	495
100012	1827	40
100013	1827	40
100014	1827	495
100015	1827	495
100016	1827	40
100019	1827	40
100021	1827	40
100022	1827	495
100023	1827	40
100025	1827	495
100026	1827	1921
100029	1827	40
100030	1827	40
100031	1827	1901
100032	1827	40
100033	1827	495
100034	1827	40
100035	1827	40
100037	1827	495
100038	1827	495
100039	1827	40
100040	1827	40
100042	1827	495
100043	1827	1921
100044	1827	40
100045	1827	495
100048	1827	495
100049	1827	1921
100050	1827	40
100051	1827	40
100052	1827	1901
100053	1827	40
100054	1827	495
100055	1827	495
100056	1827	495
100057	1827	495
100058	1827	40
100059	1827	1901
100061	1827	40
100062	1827	40
100063	1827	495
100064	1827	40
100065	1827	40
100066	1827	495
100067	1827	495
100068	1827	495
100071	1827	495
100072	1827	495
100074	1827	1921
100075	1827	1921
100076	1827	40
100078	1827	40
100079	1827	40
100080	1827	495
100081	1827	495
100084	1827	495
100085	1827	495
100088	1827	495
100090	1827	1921
100092	1827	40
100093	1827	40
100094	1827	40
100095	1827	40
100096	1827	495
163319	1827	495
3732	1827	40
3733	1827	40
23619	1827	495
1537	1828	954
100097	1828	4
100099	1828	4
100100	1828	954
100101	1828	4
100102	1828	4
100103	1828	4
100105	1828	954
100106	1828	4
100107	1828	954
100108	1828	4
100109	1828	955
100110	1828	955
100111	1828	954
100112	1828	955
100113	1828	955
100114	1828	4
100115	1828	4
100116	1828	4
100117	1828	4
100118	1828	4
100119	1828	955
100120	1828	954
100121	1828	4
100122	1828	954
100123	1828	4
100124	1828	955
100125	1828	954
100126	1828	4
100127	1828	4
100129	1828	4
100130	1828	955
100131	1828	4
100132	1828	955
100133	1828	4
100134	1828	4
100135	1828	4
100137	1828	4
100138	1828	954
100139	1828	4
100140	1828	4
100142	1828	955
100143	1828	4
100144	1828	4
100145	1828	4
100147	1828	4
100148	1828	954
100150	1828	4
100151	1828	954
100152	1828	4
100153	1828	4
100154	1828	954
100155	1828	4
100156	1828	4
100157	1828	954
100158	1828	4
163320	1828	4
100159	1829	2921
100161	1829	2921
100162	1829	2921
100165	1829	86
100167	1829	86
100168	1829	243
100170	1829	2921
100173	1829	86
100175	1829	2921
100182	1829	86
100183	1829	86
100184	1829	86
100186	1829	2921
100187	1829	2921
100188	1829	2921
100189	1829	2921
100190	1829	2921
100191	1829	2921
100192	1829	2921
100193	1829	2921
100194	1829	2921
100199	1829	86
100200	1829	86
100206	1829	2921
100207	1829	2921
100208	1829	2921
100209	1829	2921
100210	1829	2921
100211	1829	2921
100212	1829	243
100216	1829	2921
100217	1829	2921
100218	1829	2921
100219	1829	243
100223	1829	2921
100224	1829	2921
100225	1829	2921
100228	1829	2921
163321	1829	86
100230	1830	2921
100231	1830	2901
100232	1830	2921
16987	1832	67
100234	1832	67
1538	1834	10
1539	1834	10
1541	1834	10
16988	1834	10
16989	1834	10
16990	1834	10
16991	1834	68
16992	1834	10
16993	1834	68
16995	1834	10
16996	1834	68
100238	1834	10
100239	1834	10
100240	1834	68
100241	1834	68
100242	1834	68
100243	1834	10
100244	1834	10
100245	1834	68
100246	1834	68
100247	1834	10
100248	1834	10
100249	1834	68
100250	1834	10
100251	1834	10
100252	1834	10
