id_mutation	id_lc
113839	4536
113840	4534
113841	4533
113842	4532
113843	4531
113845	4530
113846	4527
113848	4526
113849	4524
113850	4524
113869	4539
113870	4538
113872	4535
113873	4530
113875	4529
113876	4528
113877	4527
113879	4525
113880	4524
113887	4519
113891	4515
164116	4533
164125	4518
164127	4536
164129	4524
164132	4535
164134	4526
113898	3914
164147	6947
113995	8254
113998	8254
114123	8936
114126	8936
114127	8936
114128	8935
114131	8935
114132	8935
114135	8935
114136	8935
114142	2527
1747	902
18180	901
18183	906
114152	906
114153	904
114156	915
114157	913
114158	911
114164	903
114170	912
114173	909
114182	906
114199	903
114213	911
114237	915
114253	912
114254	911
114271	907
114275	905
114276	905
114291	900
114292	913
114300	909
114305	913
114306	913
114317	912
114318	912
114322	909
114332	907
114342	904
114355	903
114366	900
114371	915
114376	913
114384	909
114397	901
114403	900
114438	900
114439	900
114453	906
114457	905
114465	903
114474	904
114479	903
114521	3153
164173	873
1754	8263
1757	8265
1765	8266
1767	8266
2578	8266
2579	8266
3798	8266
18230	8264
18247	8264
18257	8265
18258	8265
18259	8265
18262	8263
18269	8263
18275	8265
114532	8266
114533	8266
114543	8265
114544	8265
114547	8266
114554	8265
114559	8265
114561	8264
114565	8265
114567	8265
114568	8264
114598	8266
114617	8265
114634	8265
114635	8265
114638	8266
114652	8266
114663	8265
114672	8263
114693	8266
114708	8264
114709	8264
114720	8266
114722	8263
114733	8265
114746	8266
114747	8265
114748	8266
114749	8266
114763	8265
114764	8265
114774	8263
114776	8264
114777	8264
114783	8266
114794	8264
114805	8265
114819	8264
114824	8265
114828	8266
114847	8263
114869	8266
114880	8263
114886	8266
114897	8266
114910	8264
114935	8266
114936	8266
114954	8265
114955	8265
114958	8266
114959	8266
114984	8264
114987	8265
114988	8265
115010	8263
115016	8264
115037	8265
115042	8266
115043	8266
115068	8263
115075	8264
115087	8265
115089	8266
115090	8266
115091	8266
115106	8263
115109	8264
115131	8263
115146	8266
115151	8265
164175	8263
164205	8263
115202	8333
115224	8333
115233	8334
115245	8333
1771	10096
1772	10073
1773	10098
1774	10098
1775	10098
1776	10098
1777	10096
1778	10096
115260	10099
115261	10073
115263	10091
115266	10098
115269	10084
115271	10077
115281	255
115284	3355
115286	3355
115308	416
18292	7588
115353	7587
115354	7588
115360	7586
164220	7588
164221	7587
164223	7587
115366	12614
115374	2355
115375	2355
115393	14839
115408	6420
115418	6419
115419	6417
115446	3261
115448	3260
115479	12659
115507	14427
18309	12285
18310	12279
18321	12285
18323	12285
115594	12283
115596	12286
115607	12283
115609	12283
115620	12281
115625	12279
115628	12280
115633	12281
115635	12282
115658	12280
115659	12280
115665	12283
115674	12281
115677	12283
115679	12280
1785	15022
1786	15022
1787	15022
1789	15022
1790	15018
1791	15018
1792	15020
1793	15022
1794	15023
1795	15018
2580	15026
3799	15022
18329	15025
18332	15022
23985	15026
115701	15023
115712	15023
115719	15023
115726	15026
115737	15026
115739	15022
115740	15026
115744	15022
115750	15020
115751	15024
115756	15024
115757	15024
115760	15018
115769	15023
115770	15024
115771	15023
115772	15023
115773	15023
115800	15018
115802	15018
115807	15025
115813	15025
115822	15018
115826	15018
115831	15018
115832	15018
115833	15018
115849	15022
115850	15022
115851	15022
115852	15023
115853	15023
115866	15024
115868	15025
115889	15025
115891	15018
115894	15018
115895	15018
115899	15020
115905	15022
115906	15022
115908	15023
115909	15023
115918	15025
115919	15025
115934	15022
115947	15024
115949	15026
115952	15023
115953	15023
115965	15022
115972	2699
115973	2695
164249	2698
1797	1370
115986	1371
116017	1369
116061	9486
116070	1912
116072	1916
1799	13333
18350	13336
18352	13341
116074	13335
116083	13341
116084	13340
116089	13333
116091	13339
116092	13341
116095	13339
116108	13336
116110	13334
116113	13333
116121	13337
116123	13339
164264	13336
164277	13339
164278	13341
116139	2132
116140	2131
23727	14217
116147	14215
18360	8736
116163	8737
116185	8736
116196	8976
116197	8974
164280	8974
18370	11564
18376	11564
18379	11564
116217	11564
116254	11563
116298	10732
116324	10729
164296	10730
1801	1588
18389	1592
18391	1592
116331	1589
116335	1588
164297	1590
164298	1589
116345	11502
116349	11501
164301	11501
18394	14012
116392	323
116402	323
116428	12429
116429	12426
164317	12426
164318	12424
116434	7221
116437	7223
3800	10430
116445	10424
116448	10431
116451	10423
116452	10426
116454	10425
1804	13727
23731	13727
18415	11531
116507	11530
116520	11529
116526	11530
116528	11531
116531	11532
116550	11531
116551	11531
116552	11532
116556	11530
116557	11531
116558	11531
164331	11531
1806	8390
18421	8391
116565	8394
116572	8393
116582	8394
116586	8393
116587	8393
116591	8392
116597	8390
116600	8394
116607	8393
116612	8390
116613	8390
116640	8392
1807	15099
1808	15099
3190	15100
3801	15099
18426	15102
18427	15101
18428	15101
18433	15091
18435	15103
18436	15091
18442	15103
18444	15100
18448	15093
18450	15102
18451	15099
18453	15095
18455	15102
18462	15092
18463	15103
116649	15103
116652	15098
116653	15089
116658	15087
116667	15086
116673	15091
116675	15102
116677	15092
116678	15097
116682	15088
116687	15100
116689	15091
116690	15091
116697	15088
116698	15101
116701	15090
116706	15099
116712	15102
116713	15100
116714	15085
116717	15094
116719	15097
116722	15101
116723	15100
116731	15101
116733	15091
116738	15093
116740	15102
116753	15088
116769	15088
116770	15102
116775	15088
116776	15097
164347	15100
164351	15094
164355	15100
164357	15100
116905	12869
116945	13076
116957	1918
117063	1921
117081	1919
117091	1921
117124	1920
117138	1918
117189	7635
18487	11720
117235	7376
117251	15744
117252	15743
117265	169
117281	168
117282	168
164386	169
117288	5542
117291	6472
164390	5649
1815	370
1816	370
18495	368
18496	373
18497	368
18500	360
18514	358
18516	365
18520	359
18522	358
18527	362
18530	369
117307	363
117309	355
117314	354
117318	357
117319	375
117323	365
117328	369
117330	357
117331	357
117333	372
117336	357
117338	364
117340	354
117345	376
117346	357
117347	361
117348	374
117349	362
117352	369
117353	366
117354	364
117355	362
164393	373
164394	365
164395	367
164397	363
164401	371
164405	359
117356	12216
117357	12220
117362	12225
1817	2566
18533	9616
117379	9619
117384	11386
117388	2760
117389	10618
18534	3090
117393	3093
18535	6062
117442	6058
117452	6058
117458	6065
117463	6056
117489	6064
117521	1078
117522	1073
1821	12078
18537	12078
18539	12084
117529	12079
117532	12082
117533	12084
117536	12075
117538	12075
117541	12086
117542	12087
117543	12090
117546	12083
117548	12083
117550	12087
117552	12090
117553	12078
117556	12083
117560	12074
117561	12078
117562	12085
164417	12077
164418	12089
1823	10121
3196	10127
18557	10120
18562	10123
23738	10119
117565	10120
117568	10122
117601	10124
117603	10117
117612	10120
117622	10124
117643	10118
117666	10115
117670	10121
117675	10121
117691	10122
117763	10119
117765	10114
164432	10117
164438	10129
164450	10114
164458	10118
117790	15420
117798	15420
117799	15420
117800	15420
117801	15420
117804	15420
117805	15420
117806	15421
117813	15422
117814	15424
117817	15425
117818	15425
117824	15423
164459	15423
2581	12491
118110	13391
118111	13390
118112	13390
118113	13390
118115	13391
118118	5934
118130	5934
118171	5933
118208	5934
118214	5933
118242	5934
118243	5934
118280	5934
118317	3320
118343	11179
118344	11179
118383	11179
118458	11179
118465	11179
2583	10733
3983	10733
118492	10738
118499	10743
118501	10738
118503	10738
118507	10741
118508	10741
118513	10743
118514	10743
118518	10734
118519	10738
118520	10738
118527	10743
118530	10736
118538	10739
118539	10740
118542	10735
118547	10733
118549	10736
118550	10734
118552	10734
118556	10743
118558	10739
18735	5792
18736	5792
118689	15722
18752	10565
18753	10567
18758	10566
118750	10566
118780	10566
118784	10566
118821	10566
118832	10566
118833	10566
118850	10565
118878	10566
118889	10565
118931	10567
118957	10565
118977	10565
118989	10022
118993	1581
119004	6928
119006	6928
3807	1928
18766	1928
18769	1928
119011	1928
119016	1924
119025	1928
119029	1924
119035	1925
119038	1927
119039	1927
119040	1924
119044	1928
119046	1922
119053	1928
119060	1925
119071	1925
119073	1928
119074	1928
119082	1925
119109	1925
119110	1925
119114	1927
119119	1928
119120	1928
119121	1928
119125	1923
119135	1924
119154	1924
119173	1923
119174	1927
119177	1926
119178	1927
164595	1925
119184	2431
119187	2439
119190	2435
119196	3436
119198	3437
119210	3437
119212	3436
119218	3435
119225	3437
119232	3435
119234	3436
119261	3437
119262	3436
119270	3436
119274	3437
3809	3770
119284	3770
119285	3770
119288	3773
119299	3769
119300	3771
119302	3774
119310	3776
18820	10433
119318	10433
119388	10434
119391	10434
119401	10434
119419	10434
164606	10433
1866	13991
18822	13991
18823	13991
119422	13984
119424	13981
119426	13986
119428	13986
119431	4796
119433	1834
18826	13409
18827	13409
119435	13417
119445	13415
119448	13416
119449	13412
164620	13409
164621	13411
164625	13415
164626	13411
164627	13411
119456	10390
119468	10390
119480	10390
119511	10390
119519	10390
119520	10390
119532	9816
119534	9818
119546	9820
119547	9818
164630	9813
1867	8704
18830	8704
119605	8703
119608	8703
119612	8704
119626	8703
119635	8704
119636	8704
119657	8703
119689	2876
3811	7611
119719	8656
119831	3296
119833	2981
119837	2981
119843	2982
119844	2985
119845	2985
119846	2988
119848	2997
119859	2983
119860	2986
119861	2986
119862	2986
119863	2987
119864	2987
119865	2987
119866	2988
119868	2992
119869	2994
119876	2986
119877	2986
119878	2986
119879	2986
119880	2987
119881	2988
119883	2984
119886	2978
119888	2981
119889	2981
119890	2985
119891	2986
119892	2987
119899	2985
119902	2987
119905	2985
119910	2981
119912	2988
119916	2984
119917	2985
119918	2986
119919	2991
119920	2994
119924	2997
119927	2981
119928	2982
119929	2982
119930	2985
119931	2985
119932	2996
119933	2996
119934	2992
119936	2978
119937	2983
119938	2990
119940	2986
119942	2996
119945	2985
119946	2992
119947	2999
119948	2989
119949	2994
119952	2982
119953	2995
119954	2995
119955	2996
119957	2984
119958	2984
119959	2988
119960	2995
119962	2996
119966	2977
119968	2983
119969	2994
119970	2986
119971	2999
119973	2981
119975	2983
119977	2981
119978	2977
119980	2987
119984	2981
119989	2988
119990	2993
119991	2979
119992	2981
119993	2986
119995	2988
120015	2979
120016	2981
120017	2983
120018	2985
120019	2985
120020	2985
120022	2987
120024	2988
120025	2988
120026	2988
120029	2992
120030	2993
120031	2993
120034	2995
120035	2999
120039	2980
120042	2987
120043	2993
164650	2999
120052	3468
120053	3469
120054	2410
1871	1248
120059	1251
120060	1251
120063	1251
120064	1251
120065	1251
120067	1250
120070	1247
120071	1244
120077	1250
120078	1248
120079	1248
120080	1245
120095	1249
120097	1251
120111	1253
120123	11974
120124	11986
120125	11987
120127	11967
120128	11976
120130	11961
120132	11986
120133	11978
120142	3306
120160	3306
120168	3305
120169	3306
120170	3306
18852	7038
18857	7036
23751	7035
120193	7038
120194	7036
120197	7039
120199	7036
120202	7039
120208	7037
120210	7035
120211	7036
120219	7040
120227	7036
120228	7037
120229	7037
120230	7038
120231	7038
120232	7039
120233	7039
120234	7041
120237	7039
120240	7040
120251	7036
120255	7039
120256	7040
164655	7035
164658	7040
164661	7036
164662	7040
164663	7035
120258	15445
3812	3744
3813	3744
23752	3744
120269	3744
18862	6727
120271	6726
120273	6725
120275	6726
120279	6727
120286	6725
120294	6725
120309	6725
120310	6727
120312	6725
120315	6727
164668	6725
164669	6725
120316	1986
120321	9081
120322	9082
120330	9079
164672	9080
164686	9080
3814	2229
120336	2219
120338	2221
120344	2219
120347	2225
120353	2226
120355	2221
120371	1533
120372	1541
3815	5918
120381	5917
120384	5917
120386	5913
120388	5919
120392	5927
120393	5924
120394	5918
120397	5923
120400	5915
120402	5917
120412	5925
120429	5924
120431	5913
120433	5917
120446	5927
120450	5927
120455	5919
120476	5926
120482	5927
164689	5926
120498	13213
18886	1637
120534	1636
120536	1641
120541	1636
120550	1641
120556	1639
120557	1639
120560	1638
120561	1637
120562	1637
120566	1636
120571	1637
120576	1640
120581	1637
120582	1638
120588	1640
120591	1637
120593	1636
164690	1638
164693	1638
164694	1639
164700	1635
164705	1638
120596	14725
120823	2855
120860	2855
120873	2855
120876	2853
120893	2855
120912	2853
120937	11863
1876	11508
2508	11508
18898	11508
120941	11503
120947	11505
120949	11506
120956	11507
120961	11503
120962	11503
120963	11508
120964	11503
120970	11503
120974	11506
120975	11506
120980	11508
120981	11503
120984	11504
120985	11504
120986	11504
120995	11508
120997	11504
121015	11504
121017	11505
121020	11506
121021	11506
121027	11503
164724	11504
164727	11507
121034	2604
121047	2603
121048	2603
121055	2112
121060	14007
3984	10640
23756	4263
121085	4261
121100	4263
164744	4263
3206	10379
18926	10379
121115	10379
121171	10379
121172	10379
121184	4243
121233	4563
121270	4563
121312	4562
121313	4562
121349	15544
121351	15545
121352	15544
121354	15543
121360	15548
1883	15551
1884	15551
1887	15551
3816	15551
3819	15551
18959	15551
121416	15551
121434	15551
121447	15551
121544	15551
121591	15551
121664	15551
121752	15551
121753	15551
121754	15551
121791	15551
121839	15551
121859	13274
121860	13274
18968	6040
121866	6040
121867	6040
121871	6040
121874	6040
164769	6040
164770	6040
121876	11006
121880	68
18989	1450
23760	1449
121881	1442
121882	1445
19009	6352
19040	6352
19048	6349
121908	6352
121973	6352
122007	6345
122051	6350
122060	6346
122079	6352
122100	6348
122104	6350
122108	6346
122109	6346
122118	6344
122191	6348
122194	6347
164784	6349
164793	6346
164802	6352
19088	8396
122221	8395
122226	13514
122228	13514
19094	7800
122237	7802
122271	7800
1897	383
19104	383
19108	378
19114	378
19115	378
19122	383
19123	381
122311	378
122319	380
122320	378
122338	378
122371	382
122372	379
122373	379
122395	378
122425	10925
122490	2743
122495	8232
122505	8512
19141	13551
19142	13551
122602	4622
122617	4621
122620	4621
122621	4622
122642	4621
122661	4622
164910	4620
122718	3633
122778	12999
122801	11246
122802	11246
122808	4665
122809	4666
122812	2666
19158	4662
122815	4662
122826	15562
122827	4850
2509	9196
122838	114
