id_pfam	start	end	id_protein	length
PF12796	184	277	3154	94
PF12796	318	409	3154	92
PF07653	559	611	3154	53
PF00536	2096	2159	3154	64
PF00566	48	255	3155	208
PF07534	479	554	3155	76
PF07534	368	455	3155	88
PF17820	285	339	3156	55
PF07653	151	204	3156	54
PF00536	1405	1468	3156	64
PF00631	9	75	3157	67
PF00406	8	171	3158	164
PF01569	129	279	3159	151
PF07686	32	149	3160	118
PF01335	4	85	3161	82
PF10205	11	111	3162	101
PF10212	255	771	3162	517
PF12937	555	595	3163	41
PF13499	98	176	3164	79
PF00036	64	92	3164	29
PF04275	14	124	3165	111
PF07679	522	609	3167	88
PF13927	243	320	3167	78
PF00041	827	920	3167	94
PF00041	729	813	3167	85
PF00047	146	222	3167	77
PF00041	629	714	3167	86
PF13882	1239	1323	3167	85
PF00041	1118	1195	3167	78
PF13927	40	122	3167	83
PF13927	337	412	3167	76
PF00041	933	1018	3167	86
PF07679	434	518	3167	85
PF00169	522	624	3168	103
PF06292	836	1300	3168	465
PF16182	276	462	3169	187
PF02209	576	611	3169	36
PF00412	212	266	3169	55
PF00412	24	79	3169	56
PF00412	83	137	3169	55
PF00412	153	208	3169	56
PF16182	443	561	3169	119
PLD65	3744	3803	3170	60
PF05715	168	226	3170	59
PF05715	463	521	3170	59
PF00069	24	286	3171	263
PF01094	60	460	3172	401
PF07562	496	546	3172	51
PF00003	561	813	3172	253
PF00191	174	240	3173	67
PF00191	250	315	3173	66
PF00191	19	84	3173	66
PF00191	91	156	3173	66
PF00153	311	417	3174	107
PF01663	26	357	3175	332
PF00061	7	132	3177	126
PF03820	10	322	3178	313
PF00400	231	265	3179	35
PF08366	275	384	3179	110
PF08596	897	1061	3179	165
PF07714	137	407	3180	271
PF07534	738	874	3181	137
PF01476	101	143	3181	43
PF00171	59	522	3182	464
PF02937	5	74	3183	70
PF00244	9	229	3184	221
PF10266	23	1103	3185	1081
PF00071	9	171	3186	163
PF00616	152	353	3187	202
PF18151	1263	1326	3187	64
PF02204	1374	1476	3187	103
PF09782	1	128	3188	128
PF02880	353	482	3189	130
PF02879	237	347	3189	111
PF00408	529	603	3189	75
PF02878	64	212	3189	149
PF09422	99	590	3190	492
PF00069	93	352	3191	260
PF03096	40	318	3192	279
PF13181	397	430	3194	34
PF19440	1	386	3194	386
PF13181	798	831	3194	34
PF13424	728	795	3194	68
PF05821	15	186	3195	172
PF00217	153	367	3196	215
PF02807	24	94	3196	71
PF02179	13	85	3197	73
PF02179	369	441	3197	73
PF02179	179	258	3197	80
PF02179	279	349	3197	71
PF09286	33	176	3198	144
PF00082	257	495	3198	239
PF05832	30	171	3199	142
PF10367	772	880	3200	109
PF10366	460	562	3200	103
PF00780	24	290	3200	267
PF13855	79	139	3201	61
PF13855	132	187	3201	56
PF00868	8	124	3202	117
PF01841	224	351	3202	128
PF00927	475	580	3202	106
PF00927	588	686	3202	99
PF02759	44	188	3203	145
PF00566	915	1105	3203	191
PF12068	255	391	3203	137
PF00501	80	512	3204	433
PF13193	520	595	3204	76
PF00003	49	291	3205	243
PF04718	10	102	3206	93
PF03881	2	309	3207	308
PF00194	37	285	3209	249
PF12052	16	58	3210	43
PF00625	176	356	3210	181
PF00071	10	171	3211	162
PF08626	158	362	3212	205
PF08626	344	674	3212	331
PF07347	5	102	3213	98
PF05873	3	155	3214	153
PF00536	540	603	3215	64
PF07653	285	343	3215	59
PF12796	7	112	3215	106
PF12796	96	175	3215	80
PF16600	373	421	3215	49
PF16632	1370	1431	3215	62
PF00536	470	533	3215	64
PF12796	169	251	3215	83
PF16907	876	964	3215	89
PF00210	18	159	3216	142
PF16028	145	225	3217	81
PF00128	239	325	3217	87
PF19281	111	330	3218	220
PF00670	289	450	3219	162
PF05221	237	529	3219	293
PF05221	104	241	3219	138
PF05644	27	342	3220	316
PF01094	67	474	3221	408
PF00003	573	821	3221	249
PF07562	507	558	3221	52
PF10606	1162	1212	3221	51
PF05680	2	68	3222	67
PF02921	80	145	3223	66
PF00355	153	264	3223	112
PF09165	2	77	3223	76
PF00109	1	239	3224	239
PF08659	1885	2065	3224	181
PF08242	1243	1342	3224	100
PF02801	243	360	3224	118
PF00975	2242	2501	3224	260
PF00550	2125	2192	3224	68
PF14765	865	1108	3224	244
PF00107	1679	1816	3224	138
PF16197	362	472	3224	111
PF00698	493	810	3224	318
PF13855	264	323	3225	60
PF13855	119	179	3225	61
PF13855	143	203	3225	61
PF13855	311	371	3225	61
PF13855	71	131	3225	61
PF13855	217	275	3225	59
PF13855	167	226	3225	60
PF13855	194	248	3225	55
PF13855	95	155	3225	61
PF07679	426	514	3225	89
PF00514	581	621	3226	41
PF00514	834	875	3226	42
PF00514	625	666	3226	42
PF00514	882	921	3226	40
PF12763	275	372	3227	98
PF00135	40	601	3228	562
PF00031	32	127	3229	96
PF00028	387	489	3230	103
PF00028	608	701	3230	94
PF01049	749	902	3230	154
PF08758	31	121	3230	91
PF00028	272	373	3230	102
PF00028	164	258	3230	95
PF00028	502	596	3230	95
PF04969	17	91	3231	75
PF04790	23	278	3232	256
PF00708	10	97	3233	88
PF07114	11	191	3234	181
PF15378	62	120	3235	59
PF00354	228	422	3236	195
PF05517	52	207	3237	156
PF02205	34	60	3238	27
PF00160	19	183	3239	165
PF13176	226	258	3239	33
PF08702	30	172	3240	143
PF00147	175	415	3240	241
PF00147	237	487	3241	251
PF08702	91	234	3241	144
PF03454	658	733	3242	76
PF03453	324	489	3242	166
PF00994	18	164	3242	147
PF00994	502	645	3242	144
PF04923	24	125	3243	102
PF00230	29	248	3244	220
PF08913	1850	1974	3245	125
PF00373	203	316	3245	114
PF16511	4	85	3245	82
PF01608	2384	2531	3245	148
PF01608	661	766	3245	106
PF09141	494	655	3245	162
PF00612	32	52	3247	21
PF06614	67	238	3247	172
PF10580	2	31	3247	30
PF18012	237	295	3248	59
PF00169	323	433	3248	111
PF00595	113	192	3248	80
PF13927	138	207	3249	70
PF07679	43	135	3249	93
PF13927	224	301	3249	78
PF13927	25	112	3250	88
PF13927	220	305	3250	86
PF01121	2	183	3251	182
PF00615	54	174	3252	121
PF00169	559	652	3252	94
PF00069	191	453	3252	263
PF00788	269	374	3253	106
PF00169	397	505	3253	109
PF00412	82	138	3254	57
PF00412	23	78	3254	56
PF00412	151	206	3254	56
PF00412	210	269	3254	60
PF02209	648	683	3254	36
PF16182	273	633	3254	361
PF00682	563	837	3255	275
PF02436	861	1061	3255	201
PF00364	1110	1177	3255	68
PF02785	375	483	3255	109
PF00289	36	146	3255	111
PF02786	151	360	3255	210
PF12070	64	557	3256	494
PF02064	10	124	3257	115
PF05881	186	420	3258	235
PF13671	52	175	3258	124
PF00514	341	381	3259	41
PF00514	215	255	3259	41
PF00514	573	613	3259	41
PF00435	531	639	3260	109
PF00435	425	528	3260	104
PF00435	958	1063	3260	106
PF00435	747	850	3260	104
PF00435	641	745	3260	105
PF00307	57	162	3260	106
PF00435	852	956	3260	105
PF00435	1065	1170	3260	106
PF00435	305	415	3260	111
PF00435	1801	1905	3260	105
PF00435	1488	1586	3260	99
PF00435	1278	1381	3260	104
PF00435	1588	1692	3260	105
PF00307	176	282	3260	107
PF00435	1908	2011	3260	104
PF00435	1172	1276	3260	105
PF00435	2013	2097	3260	85
PF15410	2220	2328	3260	109
PF00435	1383	1486	3260	104
PF00435	1694	1799	3260	106
PF14960	1	51	3261	51
PF02121	2	252	3262	251
PF00122	121	329	3263	209
PF00689	783	986	3263	204
PF00690	4	72	3263	69
PF08282	682	746	3263	65
PF13246	418	527	3263	110
PF00754	47	178	3265	132
PF02210	827	945	3265	119
PF02210	216	345	3265	130
PF02210	401	529	3265	129
PF02210	1055	1187	3265	133
PF00788	624	716	3266	93
PF02204	492	594	3266	103
PF13424	280	356	3267	77
PF13424	196	272	3267	77
PF13424	322	397	3267	76
PF13424	261	314	3267	54
PF19437	35	203	3268	169
PF02338	214	355	3268	142
PF10254	548	960	3269	413
PF02063	43	195	3270	153
PF02063	2	54	3270	53
PF13716	82	216	3271	135
PF00620	260	408	3271	149
PF05794	78	503	3272	426
PF00651	138	231	3273	94
PF01344	348	399	3273	52
PF01344	401	442	3273	42
PF05466	2	227	3274	226
PF00060	559	824	3275	266
PF10613	442	546	3275	105
PF01094	39	359	3275	321
PF10562	835	863	3275	29
PF00021	28	111	3276	84
PF00071	5	178	3277	174
PF00923	24	326	3278	303
PF00153	99	216	3279	118
PF00153	4	98	3279	95
PF00153	221	311	3279	91
PF01217	1	148	3280	148
PF02284	45	147	3281	103
PF10409	570	709	3282	140
PF00069	40	313	3282	274
PF01409	209	488	3283	280
PF18552	2	61	3283	60
PF18554	134	166	3283	33
PF18553	75	132	3283	58
PF00028	397	499	3284	103
PF08758	30	121	3284	92
PF01049	758	911	3284	154
PF00028	174	268	3284	95
PF00028	282	383	3284	102
PF00028	512	606	3284	95
PF00017	6	81	3285	76
PF00017	112	197	3285	86
PF00102	273	520	3285	248
PF14957	112	228	3286	117
PF00786	26	85	3286	60
PF02210	58	192	3287	135
PF02210	746	877	3287	132
PF02210	1156	1275	3287	120
PF02210	312	446	3287	135
PF02210	508	652	3287	145
PF02210	933	1061	3287	129
PF01034	1393	1452	3287	60
PF00008	680	711	3287	32
PF06046	177	733	3288	557
PF00087	21	92	3289	72
PF00595	1004	1090	3291	87
PF00595	728	812	3291	85
PF00595	1100	1189	3291	90
PF13855	36	94	3291	59
PF00595	863	947	3291	85
PF13855	108	157	3292	50
PF13855	131	188	3292	58
PF13855	62	120	3292	59
PF13855	86	143	3292	58
PF13855	38	97	3292	60
PF04588	26	78	3294	53
PF01602	23	539	3295	517
PF16381	761	873	3295	113
PF08752	611	759	3295	149
PF02793	578	637	3296	60
PF16489	661	859	3296	199
PF00002	944	1180	3296	237
PF01825	882	932	3296	51
PF19188	41	220	3296	180
PF00090	358	406	3296	49
PF00090	413	461	3296	49
PF00090	265	314	3296	50
PF00090	471	519	3296	49
PF00090	526	574	3296	49
PF12052	50	91	3297	42
PF00625	218	398	3297	181
PF07679	36	132	3298	97
PF13927	135	205	3298	71
PF13927	222	299	3298	78
PF00412	5	62	3299	58
PF00412	126	183	3299	58
PF02812	112	242	3300	131
PF00208	263	463	3300	201
PF00610	40	110	3301	71
PF00631	252	316	3301	65
PF00615	333	447	3301	115
PF18148	113	214	3301	102
PF00153	217	305	3302	89
PF00153	4	97	3302	94
PF00153	99	214	3302	116
PF04086	27	303	3303	277
PF02881	317	393	3303	77
PF00448	418	637	3303	220
PF00168	320	419	3305	100
PF10565	839	1464	3306	626
PF01094	69	327	3306	259
PF00060	554	828	3306	275
PF10613	404	541	3306	138
PF13927	135	206	3307	72
PF07679	223	312	3307	90
PF07679	36	132	3307	97
PF00069	9	299	3308	291
PF18394	400	655	3308	256
PF18396	308	395	3308	88
PF02214	27	122	3309	96
PF02214	46	146	3310	101
PF07978	185	282	3311	98
PF13927	37	115	3312	79
PF13927	510	591	3312	82
PF07679	421	505	3312	85
PF13927	238	310	3312	73
PF00041	712	800	3312	89
PF00041	814	900	3312	87
PF00041	609	697	3312	89
PF07679	327	412	3312	86
PF05154	182	231	3313	50
PF15677	1	149	3314	149
PF05071	36	139	3315	104
PF06371	202	281	3316	80
PF06371	27	173	3316	147
PF06367	284	451	3316	168
PF02181	632	998	3316	367
PF06189	337	604	3317	268
PF00536	808	874	3318	67
PF00536	882	946	3318	65
PF00640	1062	1192	3318	131
PF12796	7	122	3318	116
PF12796	183	256	3318	74
PF12796	117	189	3318	73
PF01363	158	221	3319	64
PF00790	3	139	3319	137
PLD56	704	763	3319	60
PF12210	407	501	3319	95
PF07679	32	128	3320	97
PF13927	218	294	3320	77
PF13927	131	201	3320	71
PF02750	193	395	3321	203
PLD60	439	498	3321	60
PF02078	88	191	3321	104
PF10581	1	31	3321	31
PF12796	910	1003	3322	94
PF00651	58	160	3322	103
PF00023	323	365	3322	43
PF01363	1103	1165	3322	63
PF12796	757	834	3322	78
PF12796	875	969	3322	95
PF00023	542	575	3322	34
PF13637	264	309	3322	46
PF13857	477	528	3322	52
PF12796	593	685	3322	93
PF00400	275	312	3323	38
PF00400	321	354	3323	34
PF01504	160	442	3324	283
PF00531	122	199	3325	78
PF00631	5	71	3326	67
PF01590	409	548	3327	140
PF00233	655	888	3327	234
PF01590	241	372	3327	132
PF09036	3	75	3328	73
PF19057	697	822	3328	126
PF00620	1068	1220	3328	153
PF00168	911	1017	3328	107
PF00621	502	689	3328	188
PF13855	106	167	3329	62
PF13855	203	262	3329	60
PF13855	60	117	3329	58
PF13855	160	215	3329	56
PF08583	19	87	3330	69
PF13716	28	154	3332	127
PF00595	605	679	3333	75
PF00397	304	333	3333	30
PF00595	1147	1226	3333	80
PF00595	920	1007	3333	88
PF00595	426	506	3333	81
PF16663	198	259	3333	62
PF00595	778	859	3333	82
PF00625	120	191	3333	72
PF00595	17	98	3333	82
PF10174	150	911	3334	762
PF13908	79	145	3335	67
PF06522	11	78	3336	68
PF01593	23	460	3337	438
PF00018	750	795	3338	46
PF00611	31	115	3338	85
PF00620	520	672	3338	153
PF08776	377	412	3339	36
PF00568	1	109	3339	109
PF01576	1204	1684	3341	481
PF00063	1081	1173	3341	93
PF17820	266	309	3341	44
PF00063	407	1062	3341	656
PF15262	130	240	3342	111
PF00005	490	640	3343	151
PF00664	148	425	3343	278
PF01323	7	211	3344	205
PF07159	17	319	3345	303
PF01031	215	502	3346	288
PF00350	34	207	3346	174
PF02212	654	745	3346	92
PF00169	526	630	3346	105
PF01669	149	304	3347	156
PF03359	709	1054	3348	346
PF07686	38	145	3349	108
PF07654	256	338	3349	83
PF07654	152	235	3349	84
PF15811	1	73	3350	73
PF09756	115	303	3351	189
PF00001	55	298	3352	244
PF00091	362	559	3352	198
PF03953	608	730	3352	123
PF00621	1213	1393	3353	181
PF00018	987	1031	3353	45
PF00018	1059	1109	3353	51
PF07653	902	954	3353	53
PF14604	1134	1182	3353	49
PF14604	764	814	3353	51
PF16652	1412	1566	3353	155
PF00168	1569	1670	3353	102
PF12763	15	106	3353	92
PF12763	241	333	3353	93
PF02263	43	314	3354	272
PF01365	453	648	3355	196
PF02026	862	952	3355	91
PF02026	2701	2791	3355	91
PF08454	3830	3948	3355	119
PF08709	9	223	3355	215
PF06459	4333	4599	3355	267
PF02026	2821	2905	3355	85
PF01365	2123	2336	3355	214
PF02026	976	1066	3355	91
PF02815	226	406	3355	181
PF00622	1100	1220	3355	121
PF00622	1425	1560	3355	136
PF00622	672	807	3355	136
PF00520	4707	4878	3355	172
PF00069	63	337	3356	275
PF12202	452	509	3356	58
PF13432	424	491	3357	68
PF13181	1400	1433	3357	34
PF13181	40	73	3357	34
PF13432	390	450	3357	61
PF13432	568	632	3357	65
PF13181	861	894	3357	34
PF00887	40	115	3358	76
PF00378	145	393	3358	249
PF00780	1250	1509	3359	260
PF00069	76	342	3359	267
PF15796	527	606	3359	80
PF08826	878	939	3359	62
PF00130	1026	1077	3359	52
PF00370	12	272	3360	261
PF02782	281	473	3360	193
PF00350	291	469	3361	179
PF19434	480	960	3361	481
PF13882	1144	1233	3362	90
PF07679	428	514	3362	87
PF13927	333	408	3362	76
PF13927	519	595	3362	77
PF00041	716	800	3362	85
PF13927	239	316	3362	78
PF00041	613	701	3362	89
PF00041	919	1004	3362	86
PF00041	813	907	3362	95
PF13927	34	118	3362	85
PF02205	974	991	3363	18
PF06371	5	152	3363	148
PF02181	554	921	3363	368
PF06367	156	341	3363	186
PF15795	44	127	3364	84
PF15443	139	293	3366	155
PF04505	219	286	3367	68
PF07707	169	270	3368	102
PF00651	53	162	3368	110
PF00561	280	415	3369	136
PF01926	362	461	3370	100
PF07686	36	145	3371	110
PF00084	101	157	3372	57
PF01094	187	545	3372	359
PF00003	586	856	3372	271
PF09325	281	514	3373	234
PF03700	2	75	3373	74
PF00787	170	265	3373	96
PF04241	22	101	3374	80
PF00226	65	116	3375	52
PF07654	8	92	3376	85
PF07654	230	320	3376	91
PF07654	331	420	3377	90
PF07654	113	204	3377	92
PF07654	9	95	3377	87
PF07654	224	310	3377	87
PF00071	5	165	3379	161
PF02798	3	82	3380	80
PF00043	104	192	3380	89
PF09431	547	683	3381	137
PF00018	3	50	3381	48
PF03179	3	107	3382	105
PF04841	4	420	3383	417
PF04840	517	835	3383	319
PF03656	1	125	3384	125
PF00125	2	102	3385	101
PF00210	14	155	3386	142
PF03516	2196	2252	3387	57
PF03516	697	753	3387	57
PF03516	2967	3022	3387	56
PF03516	1223	1279	3387	57
PF03516	3816	3872	3387	57
PF03516	1547	1603	3387	57
PF03516	3291	3346	3387	56
PF03516	1346	1401	3387	56
PF03516	1871	1927	3387	57
PF03516	1022	1077	3387	56
PF03516	3168	3224	3387	57
PF03516	3615	3670	3387	56
PF03516	2319	2374	3387	56
PF03516	574	630	3387	57
PF01023	4	48	3387	45
PF03516	2844	2900	3387	57
PF03516	899	955	3387	57
PF03516	2643	2698	3387	56
PF03516	257	306	3387	50
PF03516	1994	2050	3387	57
PF03516	3492	3548	3387	57
PF03516	373	428	3387	56
PF03516	1670	1725	3387	56
PF03516	2520	2576	3387	57
PF01429	91	162	3388	72
PF00105	565	634	3389	70
PF00104	704	891	3389	188
PF02161	1	564	3389	564
PF15009	44	337	3390	294
PF12316	515	726	3391	212
PF02377	105	263	3391	159
PF00778	13	89	3391	77
PF00610	436	505	3391	70
PF00595	267	352	3391	86
PF03020	1	39	3392	39
PF09402	241	495	3392	255
PF12845	288	342	3393	55
PF08447	242	329	3394	88
PF00010	2	52	3394	51
PF06621	359	669	3394	311
PF00989	79	167	3394	89
PF03177	594	1023	3395	430
PF00644	471	650	3397	180
PF00397	232	261	3398	30
PF00397	173	202	3398	30
PF04538	1	107	3401	107
PF01465	692	734	3403	43
PF12845	213	265	3404	53
PF00439	42	128	3405	87
PF17035	571	635	3405	65
PF00439	315	403	3405	89
PF01465	717	760	3407	44
PF01465	1613	1656	3408	44
PF16704	1547	1612	3408	66
PF04988	415	546	3409	132
PF12284	79	181	3410	103
PF00046	277	333	3410	57
PF12796	886	955	3411	70
PF12796	210	303	3411	94
PF00023	963	992	3411	30
PF12796	280	369	3411	90
PF13637	423	476	3411	54
PF13637	404	443	3411	40
PF12796	12	104	3411	93
PF00023	174	204	3411	31
PF12796	677	751	3411	75
PF12796	815	888	3411	74
PF12796	524	615	3411	92
PF12796	78	170	3411	93
PF12796	746	820	3411	75
PF12796	589	683	3411	95
PF12180	214	247	3412	34
PF12284	139	224	3413	86
PF00046	323	379	3413	57
PF19039	525	624	3414	100
PF00069	653	908	3414	256
PF13281	136	515	3414	380
PF14604	105	153	3415	49
PF14604	274	324	3415	51
PF14604	6	54	3415	49
PF00130	139	187	3416	49
PF02196	57	129	3416	73
PF07714	349	606	3416	258
PF15268	46	836	3417	791
PF17045	11	280	3418	270
PF01146	42	175	3419	134
PF15237	48	320	3420	273
PF16679	421	516	3421	96
PF08839	186	349	3421	164
PF00030	89	170	3422	82
PF00030	3	82	3422	80
PF01480	46	117	3423	72
PF16279	723	810	3424	88
PF08832	616	704	3424	89
PF08815	1045	1093	3424	49
PF07469	1291	1348	3424	58
PF00989	113	211	3424	99
PF16665	459	572	3424	114
PF14598	264	375	3424	112
PLD9	1235	1294	3424	60
PLD68	174	233	3425	60
PF00397	126	155	3425	30
PF08504	430	521	3426	92
PF00853	102	230	3426	129
PF00505	41	109	3427	69
PF12336	110	200	3427	91
PLD79	171	230	3427	60
PF00017	346	429	3428	84
PF07653	475	528	3429	54
PF00536	1666	1729	3429	64
PF12796	200	280	3429	81
PF17820	609	662	3429	54
PF12796	254	344	3429	91
PF12796	119	213	3429	95
PF00443	111	409	3430	299
PF00568	36	145	3431	110
PF00786	237	296	3431	60
PF02205	427	454	3431	28
PF12796	36	126	3432	91
PF00536	388	447	3432	60
PF00595	452	537	3433	86
PF00595	211	290	3433	80
PF00595	87	165	3433	79
PF00240	15	85	3434	71
PF00627	558	595	3434	38
PLD110	387	446	3435	60
PF00627	546	583	3435	38
PF00240	39	109	3435	71
PF01387	1	131	3436	131
PF00595	381	459	3437	79
PF00595	195	269	3437	75
PF00625	658	763	3437	106
PF07653	479	547	3437	69
PF00595	11	90	3437	80
PF00595	33	117	3438	85
PF07653	608	667	3438	60
PF00625	767	878	3438	112
PF00595	298	382	3438	85
PF00595	510	589	3438	80
PF17725	214	423	3439	210
PF01285	31	100	3439	70
PF17725	222	431	3440	210
PF01285	39	108	3440	70
PF00010	236	289	3441	54
PF11851	321	473	3441	153
PF15951	4	162	3441	159
PF04858	11	587	3443	577
PF00784	1693	1791	3444	99
PF00063	67	748	3444	682
PF00784	1093	1190	3444	98
PF00612	833	853	3444	21
PF00612	787	807	3444	21
PF00612	856	876	3444	21
PF00612	764	784	3444	21
PF00373	1898	2012	3444	115
PF00855	223	334	3445	112
PF17982	1282	1330	3445	49
PF17907	1022	1060	3445	39
PF00855	881	970	3445	90
PF00856	1074	1180	3445	107
PF00505	455	508	3445	54
PF00373	2007	2115	3446	109
PF00612	814	834	3446	21
PF00784	1796	1894	3446	99
PF00612	768	788	3446	21
PF00784	1154	1251	3446	98
PF00063	67	729	3446	663
PF00536	876	941	3447	66
PF07647	1048	1118	3447	71
PF00536	961	1025	3447	65
PF02212	569	660	3448	92
PF00350	73	249	3448	177
PF01031	259	547	3448	289
PF14893	1	326	3449	326
PF00856	5408	5513	3450	106
PF00628	1429	1477	3450	49
PF13771	139	218	3450	80
PF00628	275	323	3450	49
PF13832	5030	5144	3450	115
PF00628	1379	1429	3450	51
PF05964	5181	5232	3450	52
PLD2	3913	3972	3450	60
PF05965	5238	5322	3450	85
PF10278	63	234	3451	172
PF11635	119	829	3452	711
PF04139	13	265	3453	253
PF00017	422	505	3454	84
PF07647	12	76	3454	65
PF00157	141	212	3455	72
PF00046	231	287	3455	57
PF02994	155	252	3456	98
PF17489	110	152	3456	43
PF17490	255	319	3456	65
PF11977	88	244	3457	157
PF18039	3	44	3457	42
PF01926	150	279	3458	130
PF01018	16	142	3458	127
PF15229	295	529	3459	235
PF11764	1425	1562	3461	138
PF00076	99	166	3461	68
PF00856	1579	1685	3461	107
PF12114	1046	1208	3462	163
PF08447	344	432	3462	89
PF13181	205	236	3463	32
PF13432	106	162	3463	57
PF13432	269	318	3463	50
PF02373	1133	1241	3463	109
PF16769	1262	1976	3464	715
PF03399	640	929	3464	290
PF16768	2	291	3464	290
PF16766	1164	1234	3464	71
PF00046	130	186	3465	57
PF12413	27	108	3465	82
PF00619	9	96	3466	88
PF00628	7	56	3467	50
PF17811	340	443	3467	104
PF02373	236	336	3467	101
PF05030	13	74	3468	62
PLD6	307	366	3468	60
PF12063	854	1048	3469	195
PF00069	16	278	3469	263
PF06220	8	44	3470	37
PF00397	165	194	3470	30
PF00397	124	153	3470	30
PF14324	135	286	3471	152
PF02891	331	380	3471	50
PF06424	13	169	3473	157
PF13181	709	740	3473	32
PF00010	355	407	3474	53
PF01056	2	345	3474	344
PF02344	408	438	3474	31
PF00096	513	540	3476	28
PF00096	546	570	3476	25
PF00096	576	601	3476	26
PF00096	607	632	3476	26
PF00105	111	180	3477	70
PF00104	378	574	3477	197
PF08784	166	262	3478	97
PF07842	467	684	3479	218
PF07716	270	323	3480	54
PF00096	383	405	3481	23
PF00096	353	377	3481	25
PF02165	1	321	3481	321
PF02212	618	709	3482	92
PF01031	306	594	3482	289
PF00350	121	296	3482	176
PF00616	1324	1451	3483	128
PF13716	1602	1736	3483	135
PF00096	383	407	3484	25
PF00096	325	347	3484	23
PF00096	353	377	3484	25
PF00642	104	130	3485	27
PF00642	142	168	3485	27
PF16900	305	402	3486	98
PF08646	461	606	3486	146
PF04057	5	104	3486	100
PF01336	197	286	3486	90
PF08429	741	1072	3487	332
PF01388	86	170	3487	85
PF02375	20	53	3487	34
PF02928	676	728	3487	53
PF00628	1163	1218	3487	56
PF02373	470	586	3487	117
PF00628	295	343	3487	49
PF05729	414	585	3488	172
PF13516	984	1008	3488	25
PF13516	1013	1036	3488	24
PF00615	83	198	3489	116
PF03501	3	98	3490	96
PLD121	411	470	3491	60
PF00505	105	173	3491	69
PF12444	19	94	3491	76
PF07716	281	334	3492	54
PF00046	188	244	3493	57
PF18876	1054	1311	3494	258
PF05110	18	535	3494	518
PF18875	801	815	3494	15
PF00076	42	112	3495	71
PF00130	184	237	3496	54
PF00609	741	893	3496	153
PF00788	395	494	3496	100
PF00781	588	712	3496	125
PF00130	61	110	3496	50
PF07303	513	614	3497	102
PF10390	6	292	3497	287
PF00076	12	81	3498	70
PF04121	209	908	3499	700
PF00448	101	296	3500	196
PF02881	6	83	3500	78
PF02978	326	431	3500	106
PF00642	302	327	3501	26
PF18345	278	296	3501	19
PF14608	329	349	3501	21
PF01423	10	75	3502	66
PF02376	489	568	3503	80
