uniprot,tipo,start,end
P02730,Band_3_cyto,86,329
P54198,Hira,764,962
Q8WV22,SMC_Nse1,15,176
Q9BW27,Nucleopor_Nup85,53,606
Q9NQ79,UnbV_ASPIC,458,521
Q07954,EGF_CA,150,188
Q07954,EGF_CA,3824,3861
Q9NQ79,EGF_CA,559,605
P46531,EGF_CA,412,450
P46531,EGF_CA,295,335
P46531,EGF_CA,178,219
P46531,EGF_CA,869,906
P01133,EGF_CA,870,910
P01133,EGF_CA,912,948
P01133,EGF_CA,356,395
O75334,SAM_2,1105,1175
Q9ULJ8,SAM_2,985,1049
P54764,SAM_2,908,973
Q15375,SAM_2,920,985
Q9Y3Z3,SAM_2,42,108
Q6UWE0,SAM_2,572,630
O15350,SAM_2,485,549
O95271,SAM_2,1027,1087
Q674X7,SAM_2,609,672
O75335,SAM_2,1029,1099
O75145,SAM_2,1038,1108
Q13094,SAM_2,12,76
P23396,KH_2,20,96
Q13492,ANTH,21,284
O00291,ANTH,39,308
O75146,ANTH,30,299
O60641,ANTH,21,284
O15034,SH3_2,852,914
Q9NZW5,SH3_2,219,282
Q9UPX8,SH3_2,151,204
Q9UFD9,SH3_2,1579,1632
Q07157,SH3_2,520,582
P46109,SH3_2,239,294
Q8IZD9,SH3_2,10,64
A0A2R8YDH4,SH3_2,737,796
Q9P0V3,SH3_2,658,722
Q9BX66,SH3_2,797,850
Q9UQB8,SH3_2,378,435
Q14155,SH3_2,188,241
Q14168,SH3_2,253,315
Q9NZM3,SH3_2,902,954
Q9BYB0,SH3_2,475,528
Q99962,SH3_2,294,347
Q15811,SH3_2,1007,1057
Q15811,SH3_2,1078,1136
Q9Y566,SH3_2,559,611
Q8WXD9,SH3_2,285,343
Q92608,SH3_2,12,66
Q8N3R9,SH3_2,349,415
P25311,C1-set,208,287
B9A064,C1-set,117,202
P0DOY3,C1-set,9,94
P01871,C1-set,331,420
P01871,C1-set,113,204
P01871,C1-set,224,310
P01871,C1-set,9,95
P78324,C1-set,256,338
P78324,C1-set,152,235
P0DOY2,C1-set,9,94
P01876,C1-set,230,320
P01876,C1-set,8,92
P01023,A2M_recep,1374,1464
P01024,A2M_recep,1396,1494
Q6IE36,A2M_recep,1342,1431
A0A0G2JMS6,A2M_recep,1343,1432
P01023,TED_complement,948,1264
Q6IE36,TED_complement,936,1240
A0A0G2JMS6,TED_complement,936,1239
P01024,TED_complement,983,1282
P46531,NODP,1671,1729
Q16653,V-set,36,145
Q8TDQ0,V-set,21,130
O14594,V-set,43,158
P78324,V-set,38,145
Q9GZV7,V-set,42,145
Q969P0,V-set,32,149
Q96GW7,V-set,41,155
P10915,V-set,44,152
P13611,V-set,27,148
Q96ID5,V-set,31,134
P29323,Ephrin_rec_like,261,304
P54764,Ephrin_rec_like,266,309
P54753,Ephrin_rec_like,277,320
Q15375,Ephrin_rec_like,268,312
P01023,A2M_BRD,459,607
Q6IE36,A2M_BRD,438,587
A0A0G2JMS6,A2M_BRD,438,587
P01024,A2M_BRD,456,605
Q9Y6Y0,BACK,134,228
Q14145,BACK,184,286
A6NE02,BACK,169,270
O15350,P53_tetramer,345,385
P04637,P53_tetramer,319,358
Q10586,bZIP_2,254,307
P17676,bZIP_2,270,323
P49715,bZIP_2,281,334
Q7L2E3,OB_NTP_bind,1015,1105
Q14562,OB_NTP_bind,1103,1180
Q8IY37,OB_NTP_bind,925,1011
Q9H2U1,OB_NTP_bind,831,917
O43143,OB_NTP_bind,689,765
Q7Z478,OB_NTP_bind,1216,1302
Q9H6R0,OB_NTP_bind,620,697
F5H3Y4,OB_NTP_bind,749,835
Q08211,OB_NTP_bind,991,1074
Q6P158,OB_NTP_bind,1213,1312
Q9H6S0,OB_NTP_bind,971,1067
P53618,Coatamer_beta_C,667,807
P00451,Cu-oxidase_2,1915,2039
Q9BQS7,Cu-oxidase_2,943,1065
Q6MZM0,Cu-oxidase_2,947,1068
Q6MZM0,Cu-oxidase_2,291,367
P00450,Cu-oxidase_2,937,1060
P00451,Cu-oxidase_3,444,577
P00451,Cu-oxidase_3,88,202
Q9BQS7,Cu-oxidase_3,452,563
Q9BQS7,Cu-oxidase_3,80,209
P12259,Cu-oxidase_3,64,197
P12259,Cu-oxidase_3,1641,1753
Q6MZM0,Cu-oxidase_3,98,210
Q6MZM0,Cu-oxidase_3,441,564
Q6MZM0,Cu-oxidase_3,808,909
P00450,Cu-oxidase_3,74,204
P00450,Cu-oxidase_3,801,903
O94901,Sad1_UNC,675,810
Q9UH99,Sad1_UNC,581,715
Q92994,BRF1,450,548
Q14201,BTG,1,116
Q96T37,SPOC,778,955
Q8NDT2,SPOC,712,888
Q99689,FEZ,58,297
O95202,LETM1,153,418
Q9NZM5,Nop53,41,445
Q8N766,EMC1_C,787,992
Q8IY81,Spb1_C,603,840
Q13123,RED_C,445,554
Q13123,RED_N,76,302
Q9NX09,RTP801_C,104,223
Q8IZP0,Abi_HHR,93,170
Q9NYB9,Abi_HHR,93,169
Q53GS7,GLE1,397,649
P35813,PP2C_C,285,363
O75688,PP2C_C,289,368
P46060,RanGAP1_C,371,585
O95954,FTCD_N,4,179
P16383,GCFC,467,684
Q9UBB9,GCFC,397,666
Q05469,Abhydrolase_3,647,807
Q05469,Abhydrolase_3,930,1028
Q9P1Z2,CALCOCO1,122,596
Q9Y3B9,Rrp15p,92,215
Q6ZRV2,FAM83,12,283
P12270,TPR_MLP1_2,1038,1166
O15527,OGG_N,25,141
Q8N0W3,Fucokinase,95,496
P05556,Integrin_B_tail,640,727
Q86WB0,zf-C3HC,72,201
P26639,tRNA_SAD,249,298
Q5JTZ9,tRNA_SAD,721,778
P49588,tRNA_SAD,694,753
A2RTX5,tRNA_SAD,328,377
Q9P0K1,EGF_2,679,711
P05556,EGF_2,599,630
P24821,EGF_2,377,403
P24821,EGF_2,470,496
P24821,EGF_2,532,558
P24821,EGF_2,221,247
Q92752,EGF_2,297,323
P22105,EGF_2,621,647
P22105,EGF_2,187,213
Q13888,C1_4,344,387
Q9BPW8,NIPSNAP,185,282
O75323,NIPSNAP,187,284
Q9NVR7,TBCC,329,446
Q15814,TBCC,203,321
P10242,LMSTEN,267,313
Q5VU43,Cnn_1N,5,76
Q96SN8,Cnn_1N,59,131
Q6UWX4,GSDH,216,552
O75592,PHR,1235,1385
O75592,PHR,1726,1883
Q9H6W3,Cupin_4,215,557
Q8IUF8,Cupin_4,51,364
Q9P0L9,PKD_channel,145,567
P98161,PKD_channel,3711,4113
Q9NPH5,FAD_binding_8,306,417
Q9NPH5,NAD_binding_6,423,561
Q6IN84,SpoU_sub_bind,51,129
Q15436,Sec23_BS,401,504
Q15437,Sec23_BS,403,506
P53992,Sec23_BS,748,832
Q702N8,Xin,507,522
Q702N8,Xin,545,560
Q702N8,Xin,151,166
Q702N8,Xin,589,604
Q702N8,Xin,302,317
Q702N8,Xin,376,391
Q702N8,Xin,89,104
Q702N8,Xin,186,201
Q702N8,Xin,266,279
Q9UNZ2,SEP,184,258
J3KTA4,P68HR,498,532
J3KTA4,P68HR,551,583
P17844,P68HR,498,532
P17844,P68HR,551,583
P46087,P120R,683,705
P46087,P120R,749,768
P46087,P120R,623,644
P09874,PADR1,280,331
Q13535,UME,1122,1223
P46013,KI67R,1001,1112
P46013,KI67R,1975,2086
P46013,KI67R,1123,1234
P46013,KI67R,1367,1477
P46013,KI67R,1245,1356
P46013,KI67R,1609,1720
P46013,KI67R,2215,2326
P46013,KI67R,2097,2204
P46013,KI67R,2336,2447
P46013,KI67R,1488,1597
P46013,KI67R,2458,2569
P46013,KI67R,1852,1964
P46013,KI67R,2819,2928
P46013,KI67R,1731,1842
P46013,KI67R,2700,2806
P46013,KI67R,2580,2688
Q01780,PMC2NT,44,133
P61978,ROKNT,1,43
O60832,DKCLD,49,106
P62277,Ribosomal_S13_N,1,60
Q02880,DTHCT,1508,1610
P11388,DTHCT,1431,1522
P62701,RS4NT,3,39
P54132,BDHCT,372,411
Q8TDI0,CHDNT,146,200
Q14839,CHDNT,164,217
Q12873,CHDNT,148,201
Q8TDI0,CHDCT2,1732,1878
Q14839,CHDCT2,1725,1871
Q12873,CHDCT2,1736,1882
Q15233,NOPS,221,272
P23246,NOPS,444,495
Q8WXF1,NOPS,229,280
P18124,Ribosomal_L30_N,14,85
Q6DKI1,Ribosomal_L30_N,21,92
G8JLB6,zf-RNPHF,255,290
P31943,zf-RNPHF,255,290
P55795,zf-RNPHF,255,290
P52597,zf-RNPHF,255,290
H0Y6E7,RBM1CTR,175,219
P38159,RBM1CTR,173,217
Q96E39,RBM1CTR,173,217
Q6P2Q9,PRO8NT,58,209
Q6P2Q9,PROCN,395,801
Q6P2Q9,PROCT,2212,2333
Q14692,AARP2CN,231,316
Q2NL82,AARP2CN,228,308
Q14103,CBFNT,1,78
Q99729,CBFNT,1,69
D6R9P3,CBFNT,1,70
Q15397,CPL,434,574
Q14137,BOP1NT,144,402
Q9H583,BP28CT,1859,2011
Q8TDD1,DBP10CT,714,774
Q15477,DSHCT,1071,1240
P42285,DSHCT,867,1037
O15213,BING4CT,440,517
Q9BQ39,GUCT,571,665
Q9NR30,GUCT,620,715
Q13823,NGP1NT,43,174
Q9GZL7,NLE,4,70
Q9NVX2,NLE,17,77
Q9BZE4,NOGCT,395,446
Q9Y2X3,NOP5NT,2,66
O00567,NOP5NT,5,70
Q9UMY1,NUC129,172,234
Q9NVU7,NUC130_3NT,62,113
Q9H501,NUC153,759,787
Q9BSC4,NUC153,482,509
Q5JTH9,NUC173,470,672
P78527,NUC194,1816,2202
Q9NY61,TRAUB,464,548
Q8IZL8,NUC202,423,489
Q8IZL8,NUC202,569,642
Q8IZL8,RIX1,54,231
Q9H8H0,NUC205,200,243
Q99575,POPLD,617,708
Q9NQW6,Anillin,800,953
P20916,C2-set_2,141,226
O60500,C2-set_2,138,228
O60500,C2-set_2,344,428
O60500,C2-set_2,242,328
O60500,C2-set_2,548,634
O60500,C2-set_2,444,538
O15446,RNA_polI_A34,37,292
Q8IUX4,APOBEC_N,200,370
Q92793,HAT_KAT11,1342,1649
Q09472,HAT_KAT11,1306,1612
Q8WYA6,CTNNBL,57,162
O43815,Striatin,48,177
Q9NRL3,Striatin,64,193
O75592,SH3_3,2477,2543
Q00796,ADH_N,32,143
Q08257,ADH_N,35,124
Q99536,ADH_N,76,144
P49327,Methyltransf_12,1243,1342
Q68D10,SPT2,581,682
P26640,Anticodon_1,984,1139
P41252,Anticodon_1,693,852
Q08174,Cadherin_2,59,142
Q00403,TF_Zn_Ribbon,13,55
P29083,TF_Zn_Ribbon,127,176
Q92994,TF_Zn_Ribbon,4,46
Q01814,Hydrolase_3,760,865
P20648,Hydrolase_3,712,772
P16615,Hydrolase_3,682,746
Q16720,Hydrolase_3,764,839
O14983,Hydrolase_3,683,747
Q86TG7,RVP_2,360,470
P37287,PIGA,72,161
Q96ST3,Sin3_corepress,552,647
E7ET15,cwf21,835,884
Q9UQ35,cwf21,58,101
O15042,cwf21,836,885
P53041,PPP5,136,228
O14830,PPP5,76,164
O14829,PPP5,71,158
O95433,AHSA1,216,332
Q13555,CaMKII_AD,426,553
Q13554,CaMKII_AD,534,661
Q9UQM7,CaMKII_AD,346,473
Q13557,CaMKII_AD,346,473
Q9ULL4,Plexin_cytopl,1327,1876
O15031,Plexin_cytopl,1271,1805
O75051,Plexin_cytopl,1311,1864
P51805,Plexin_cytopl,1293,1841
Q9UIW2,Plexin_cytopl,1318,1866
O43734,SEFIR,410,552
Q53R41,FAST_2,659,743
Q9NYY8,FAST_2,538,619
Q7L8L6,FAST_2,511,602
Q14296,FAST_2,355,444
Q14296,RAP,481,536
Q53R41,RAP,779,838
Q9NYY8,RAP,636,692
Q7L8L6,RAP,699,758
Q14204,DHC_N1,242,832
O14980,Xpo1,123,268
Q9HAV4,Xpo1,109,271
Q14204,DHC_N2,1319,1720
Q06609,Rad51,84,337
P29375,PLU-1,741,1072
Q9P2R7,ATP-grasp_2,54,262
Q96I99,ATP-grasp_2,39,247
O15055,PAS_3,344,432
Q16665,PAS_3,252,339
Q14190,PAS_3,242,329
Q9Y2N7,PAS_3,251,338
P54289,VGCC_alpha2,644,1072
Q9NY47,VGCC_alpha2,669,1111
Q9Y4C4,Roc,411,540
Q5S007,Roc,1336,1455
Q38SD2,Roc,640,760
O76094,SRP72,531,588
O15397,Cse1,174,449
P55060,Cse1,156,526
O95373,Cse1,171,451
Q08945,Rtt106,339,427
Q9Y5B9,Rtt106,808,895
Q96S59,LisH,367,393
P43034,LisH,9,35
Q9UJ98,STAG,173,286
Q8N3U4,STAG,157,271
Q8WVM7,STAG,160,274
O00238,TGF_beta_GS,175,202
P37023,TGF_beta_GS,173,200
P36894,TGF_beta_GS,205,232
P36897,TGF_beta_GS,176,203
O75077,ADAM_CR,588,706
Q9P0K1,ADAM_CR,531,649
P35251,RFC1,915,1068
Q9P031,rRNA_processing,50,240
Q9Y2J8,PAD_N,1,114
Q9UM07,PAD_N,1,111
Q9Y2J8,PAD_M,116,274
Q9UM07,PAD_M,113,273
P30044,Redoxin,57,211
Q6MZQ0,HbrB,47,152
P35249,Rep_fac_C,269,354
P40937,Rep_fac_C,242,328
P35250,Rep_fac_C,258,343
O00764,Phos_pyr_kin,71,284
Q8N0W3,GHMP_kinases_C,970,1051
P51570,GHMP_kinases_C,291,373
P54274,TRF,74,270
Q15554,TRF,94,293
P04637,P53_TAD,6,30
Q16543,CDC37_C,287,359
Q16543,CDC37_M,161,276
P32780,PH_TFIIH,16,97
O43395,PRP3,308,521
Q99708,SAE2,822,858
Q7Z7K0,Cmc1,19,87
O75818,Ribonuc_P_40,75,346
Q9H7E2,RMI1_N,1,72
Q86UW6,DUF1771,1619,1682
Q5T5C0,Lgl_C,897,1061
O75822,eIF3_subunit,11,258
O60934,Nbs1_C,683,746
Q86WB0,Rsm1,248,344
Q01518,CAP_C,318,473
P40123,CAP_C,321,475
P49790,Nup153,113,621
Q9UMS4,Prp19,67,134
Q86VP6,TIP120,1040,1203
O75155,TIP120,1045,1208
Q12788,Utp13,654,788
Q96Q05,TRAPPC9-Trs120,344,674
Q96Q05,TRAPPC9-Trs120,158,362
Q9NYH9,U3_assoc_6,9,91
Q9Y5B9,SPT16,529,689
Q96T60,PNK3P,166,328
P27694,Rep_fac-A_C,461,606
P55884,eIF2A,507,702
Q9BY44,eIF2A,216,411
Q9NV06,eIF2A,173,311
O95453,RNA_bind,437,515
Q9UHC1,MutL_C,1189,1372
Q5T5Y3,CAMSAP_CKK,1464,1582
Q9P1Y5,CAMSAP_CKK,1110,1228
P29122,PLAC,935,966
Q5QJE6,Fcf2,637,731
Q96J94,ArgoL1,227,276
Q9H9G7,ArgoL1,177,227
Q8TC59,ArgoL1,338,387
Q9UKV8,ArgoL1,176,226
Q9HCK5,ArgoL1,166,216
Q9UL18,ArgoL1,174,224
Q8IYI6,Vps51,17,104
Q9BVP2,GN3L_Grn1,16,89
P02679,Fib_alpha,30,172
P02675,Fib_alpha,91,234
Q9NQ66,PLC-beta_C,1003,1176
Q00722,PLC-beta_C,978,1153
Q92736,Ins145_P3_rec,9,223
Q96QC0,Med26,93,144
P23193,Med26,26,77
Q8IYF1,Med26,29,77
Q15560,Med26,29,80
Q3SY89,Med26,29,77
O75764,Med26,26,79
Q14241,Med26,54,102
O95402,Med26,33,84
P05556,Integrin_b_cyt,752,795
Q13813,EFhand_Ca_insen,2402,2471
O43707,EFhand_Ca_insen,841,907
P12814,EFhand_Ca_insen,822,888
P35609,EFhand_Ca_insen,824,890
O43491,FA,507,550
P11171,FA,499,542
Q9Y4F1,FA,329,372
Q9Y2J2,FA,398,441
Q9Y276,BCS1_N,25,191
Q8WV22,zf-RING-like,191,231
Q9Y678,COP-gamma_platf,611,759
Q08554,Cadherin_pro,29,111
P55290,Cadherin_pro,26,112
P19022,Cadherin_pro,31,121
P55283,Cadherin_pro,30,121
Q8WYL5,DEK_C,250,303
P35659,DEK_C,320,374
Q76I76,DEK_C,249,302
O14980,CRM1_C,709,1027
P42345,FRB_dom,2015,2113
Q9ULX3,NOB1_Zn_bind,260,332
P53634,CathepsinC_exc,25,141
Q9UI08,VASP_tetra,377,412
P50552,VASP_tetra,341,376
P05455,RRM_3,231,334
Q4G0J3,RRM_3,454,552
Q16665,HIF-1a_CTAD,789,825
Q7Z6E9,DWNN,4,76
P15927,RPA_C,166,262
P13010,Ku_PK_bind,593,706
Q9NX58,zf-LYAR,31,58
Q14527,HIRAN,60,154
O43172,PRP4,108,136
Q99633,PRP4,84,112
O75694,Nucleoporin_N,77,510
P56945,Serine_rich,454,608
Q14511,Serine_rich,404,560
Q9Y5S2,DMPK_coil,878,939
Q6DT37,DMPK_coil,744,801
Q5VT25,DMPK_coil,881,941
O15169,Axin_b-cat_bind,465,498
Q9Y2T1,Axin_b-cat_bind,433,469
P51531,QLQ,173,207
Q9HBD4,QLQ,171,205
P51532,QLQ,171,205
Q9UKX7,NUP50,2,78
E9PF63,Rho_Binding,735,803
O75116,Rho_Binding,978,1046
Q13464,Rho_Binding,948,1014
Q9NYB0,Myb_DNA-bind_2,132,196
Q9NRF2,Phe_ZIP,25,81
P37173,ecTbetaR2,49,159
P00519,F_actin_bind,1025,1130
P42684,F_actin_bind,1082,1182
O75533,SF3b1,329,452
O60307,DUF1908,58,331
P06400,Rb_C,768,925
Q14451,BPS,365,412
O15056,DUF1866,863,1008
O43426,DUF1866,867,1009
Q92828,DUF1899,5,70
Q9BR76,DUF1899,5,70
P31146,DUF1899,4,69
Q9ULV4,DUF1899,3,68
Q9UQ03,DUF1899,10,75
P31146,Trimer_CC,410,461
O14950,EF-hand_11,92,168
Q92945,DUF1897,665,688
Q92945,DUF1897,609,635
Q96AE4,DUF1897,602,626
Q96AE4,DUF1897,572,599
Q15599,EBP50_C,264,337
Q15599,EBP50_C,232,283
O15347,HMG_box_2,6,79
P23497,HMG_box_2,687,753
Q00059,HMG_box_2,152,219
Q8WW32,HMG_box_2,6,79
P17480,HMG_box_2,295,361
P26583,HMG_box_2,6,79
P09429,HMG_box_2,6,79
Q96JY0,HMG_box_2,2,73
P07199,CENP-B_dimeris,499,598
Q07912,GTPase_binding,449,514
Q92793,Creb_binding,2013,2114
Q09472,Creb_binding,1992,2098
Q9HB71,Siah-Interact_N,1,75
P11274,Bcr-Abl_Oligo,3,75
Q12888,53-BP1_Tudor,1483,1604
P20648,H-K_ATPase_N,2,43
Q8WZ42,Titin_Z,644,686
Q8WZ42,Titin_Z,464,506
Q8WZ42,Titin_Z,510,550
Q8WZ42,Titin_Z,552,594
Q8WZ42,Titin_Z,598,640
Q8WZ42,Titin_Z,383,455
Q9Y6J0,MEF2_binding,2156,2190
Q12959,L27_1,6,64
Q8N3R9,L27_N,123,170
Q10567,B2-adapt-app_C,836,947
P63010,B2-adapt-app_C,827,935
Q9Y4J8,EF-hand_2,16,140
Q9Y4J8,EF-hand_3,144,232
Q9Y2S6,TMA7,3,64
Q8NEF9,BUD22,350,428
Q13415,Cdc6_C,778,857
Q09161,MIF4G_like,308,471
Q09161,MIF4G_like_2,485,760
P51587,BRCA-2_OB1,2670,2796
P51587,BRCA-2_OB3,3052,3186
O60264,HAND,743,841
P28370,HAND,758,856
O60264,SLIDE,898,1012
P28370,SLIDE,913,1027
P51587,Tower,2831,2872
Q9H4A4,Leuk-A4-hydro_C,530,645
Q9HAU8,Leuk-A4-hydro_C,560,673
Q9UBU9,Tap-RNA_bind,119,198
Q9H1B4,Tap-RNA_bind,13,92
P47985,Ubiq-Cytc-red_N,2,77
P51587,BRCA-2_helical,2481,2667
P41091,eIF2_C,369,459
P07814,ProRS-C_1,1430,1512
Q9NY27,PPP4R2,6,312
O95433,Aha1_N,29,159
Q8IZX4,TBP-binding,22,85
P21675,TBP-binding,25,86
O43933,PEX-1N,104,179
O43933,PEX-2N,17,98
P53675,Clathrin-link,331,354
Q00610,Clathrin-link,331,354
Q15147,EF-hand_like,209,305
Q00722,EF-hand_like,211,305
Q9NQ66,EF-hand_like,215,309
P51178,EF-hand_like,204,289
P54727,XPC-binding,276,332
Q9BRP8,Mago-bind,13,38
O14773,Pro-kuma_activ,33,176
Q96FI4,Neil1-DNA_bind,252,290
Q9Y5B0,FCP1_C,716,961
Q16633,PD-C2-AF1,7,255
P10242,Cmyb_C,397,556
Q8TBM8,DUF1977,263,369
Q9Y6D5,DUF1981,1167,1250
Q13596,Vps5,284,517
Q9UNH7,Vps5,182,399
O60749,Vps5,281,514
Q9Y5X3,Vps5,179,398
P28331,NADH_dhqG_C,658,710
P56192,tRNA-synt_1g,266,658
Q9UN37,Vps4_C,374,434
Q5HY92,Vps4_C,709,756
P55072,Vps4_C,711,762
Q9UBP0,Vps4_C,563,612
O75449,Vps4_C,439,489
Q9HAF1,NuA4,18,97
P22314,E1_UFD,955,1053
Q9NZ45,zf-CDGSH,32,88
Q8N5K1,zf-CDGSH,69,115
Q9NQZ2,Sas10,405,478
Q9Y3A5,SBDS_C,107,225
P35241,FERM_N,9,71
Q16825,FERM_N,27,90
P26038,FERM_N,9,71
Q9Y4F1,FERM_N,44,107
Q9Y2J2,FERM_N,114,177
Q12923,FERM_N,576,638
P15311,FERM_N,9,71
O43491,FERM_N,222,285
P11171,FERM_N,214,277
P35241,FERM_C,210,299
Q16825,FERM_C,226,312
P26038,FERM_C,210,299
Q9Y4F1,FERM_C,234,324
Q9Y2J2,FERM_C,305,395
Q12923,FERM_C,787,876
P15311,FERM_C,210,299
O43491,FERM_C,413,503
P11171,FERM_C,405,494
P54132,RQC,1071,1198
Q14191,RQC,953,1066
P46063,RQC,483,597
Q8TED0,UTP15_C,343,490
O94901,MRP,62,318
O95684,FOP_dimer,54,134
Q96NB1,FOP_dimer,43,113
Q9Y2U8,MSC,520,750
O15234,Btz,139,249
Q9BZV1,PUB,168,255
Q92900,UPF1_Zn_bind,121,272
Q9Y3C1,Nop16,62,156
Q9Y3C1,Nop16,6,87
Q8N7J2,WTX,99,590
Q9Y2W2,Wbp11,12,94
Q9NZQ3,DUF2013,547,683
Q9Y5M8,SRPRB,62,241
P60228,eIF3_N,5,138
P13385,CFC,115,149
Q96RS0,Methyltransf_15,691,845
Q99816,Vps23_core,316,379
Q9BXF6,RBD-FIP,601,648
O75154,RBD-FIP,716,756
Q86YS3,RBD-FIP,596,636
Q8IUD2,RBD-FIP,1068,1108
Q14739,LBR_tudor,1,55
O15273,Telethonin,4,167
Q9UNZ5,DUF2462,1,85
Q8ND56,FDF,290,400
Q9BX40,FDF,247,350
Q96F86,FDF,198,301
Q96JK9,MamL-1,68,125
Q8IZL2,MamL-1,31,88
Q92585,MamL-1,14,71
Q9P2B4,CortBP2,5,188
P40222,Taxilin,170,477
Q8TD16,BicD,83,801
Q16891,Mitofilin,41,746
P55160,Nckap1,7,1123
Q9Y2A7,Nckap1,9,1122
Q9BRD0,Bud13,460,602
Q2YD98,DUF2043,497,603
O94874,E3_UFM1_ligase,7,284
Q9UPT6,Jnk-SapK_ap_N,29,184
Q5EBL4,Jnk-SapK_ap_N,27,175
Q9H0G5,DUF2040,58,177
Q9BTT4,Med10,9,126
Q96HY6,DDRGK,115,303
Q9UBB4,Atx10homo_assoc,370,467
Q567U6,CCDC93_CC,27,206
Q9NV70,Sec3_C,183,871
Q6UXV4,ApoO,38,180
Q86TB9,PAT1,465,726
Q5SNT2,Ima1_N,46,171
O95139,NDUF_B6,1,128
Q8WWY3,Prp31_C,337,465
Q3MHD2,AD,80,165
Q9UGY1,Nop25,5,147
V9GYY5,Nop25,5,140
Q16533,SNAPc_SNAP43,7,191
Q9NQ50,MRP-L28,45,199
Q96CJ1,EAF,16,115
Q96JC9,EAF,14,114
Q9Y224,RLL,2,244
Q8WV60,MRP-S27,31,360
Q92552,MRP-S27,1,412
Q6QNY1,BLOC1_2,42,137
Q99627,CSN8_PSD8_EIF3K,31,171
Q9UBQ5,CSN8_PSD8_EIF3K,61,200
Q9UKZ1,CNOT11,371,495
Q9BU76,MMtag,8,83
P08F94,G8,1933,2052
P08F94,G8,2747,2872
Q9NPA8,EnY2,13,95
Q9NPQ8,Ric8,66,506
Q9HBL7,DUF2368,1,134
Q99567,Nup88,13,740
Q9BRT6,Laps,3,120
Q8IUD2,Cast,453,833
Q8IUD2,Cast,154,466
Q8IUD2,Cast,829,982
O15083,Cast,150,911
Q99547,MPP6,7,135
Q8TB73,DUF2369,291,383
Q9BRJ6,WKF,104,166
Q9GZU8,FAM192A_Fyv6_N,15,116
O75528,Ada3,309,428
Q6ZMI0,KLRAQ,11,111
Q6ZMI0,TTKRSYEDQ,255,771
Q15834,CCDC85,5,193
A6NKD9,CCDC85,12,219
Q8NCA5,DUF2465,11,328
Q52LJ0,DUF2465,17,331
O96000,NDUFB10,36,162
Q13442,PP28,85,163
Q6VY07,Pacs-1,548,960
Q9Y262,Paf67,152,550
Q2TAP0,Erf4,20,133
Q9H814,RNA_GG_bind,230,313
Q9GZN7,Rogdi_lz,18,276
Q12768,Strumpellin,23,1103
O75380,zf-CHCC,82,119
Q96EP1,zf-CCHH,632,661
Q9BQI5,muHD,560,827
Q9BUU2,Methyltransf_16,164,348
Q53F19,NCBP3,123,177
O60870,Kin17_mid,52,177
Q96JC1,Vps39_1,460,562
Q96JC1,Vps39_2,772,880
Q92540,EST1_DNA_bind,171,431
Q86US8,EST1_DNA_bind,751,1107
Q86US8,EST1,638,743
Q92540,EST1,55,169
P55199,ELL,6,292
Q14139,Ufd2P_core,330,972
O14976,PTEN_C2,570,709
P56180,PTEN_C2,409,539
O75061,PTEN_C2,226,365
Q6XPS3,PTEN_C2,391,521
P60484,PTEN_C2,188,349
P07954,FumaraseC_C,455,508
P30041,1-cysPrx_C,166,205
P32119,1-cysPrx_C,161,196
Q13162,1-cysPrx_C,234,263
Q06830,1-cysPrx_C,162,197
Q9Y6K5,OAS1_C,903,1086
Q9Y6K5,OAS1_C,160,344
Q9Y6K5,OAS1_C,559,745
P00973,OAS1_C,163,348
P29728,OAS1_C,496,685
P29728,OAS1_C,153,338
Q8NDV7,Ago_hook,1063,1207
Q9UPQ9,Ago_hook,912,1068
Q9HCJ0,Ago_hook,808,946
Q02763,Ig_Tie2_1,24,118
Q16531,MMS1_N,75,543
F5GY55,MMS1_N,75,543
Q15393,MMS1_N,76,592
Q10570,MMS1_N,92,685
Q15120,BCDHK_Adom3,26,188
O14874,BCDHK_Adom3,69,222
Q14146,Urb2,1321,1517
Q53HL2,Nbl1_Borealin_N,20,76
Q9Y3B2,EXOSC1,89,135
Q9UHK0,NUFIP1,215,268
Q9Y5X1,BAR_3_WASP_bdg,358,593
Q8N9N2,AKAP7_NLS,161,378
Q9P0M2,AKAP7_NLS,85,283
O43687,AKAP7_RIRII_bdg,45,102
Q9P0M2,AKAP7_RIRII_bdg,289,346
P49454,CENP-F_leu_zip,2313,2452
P49454,CENP-F_leu_zip,2131,2270
P49454,CENP-F_leu_zip,1893,2035
Q5SNT2,DUF2448,191,389
Q9NRA8,EIF4E-T,30,711
P49454,CENP-F_N,1,307
Q99708,CtIP_N,20,139
Q5UE93,PI3K_1B_p101,6,299
Q5UE93,PI3K_1B_p101,468,754
Q5UE93,PI3K_1B_p101,395,476
P49454,CENP-F_C_Rb_bdg,2967,3013
P49842,Stk19,160,365
Q99996,PACT_coil_coil,3704,3785
O95613,PACT_coil_coil,3138,3216
Q96GN5,zf-4CXXC_R1,345,443
Q66PJ3,SR-25,191,419
Q659A1,NARG2_C,720,930
P51570,GalKase_gal_bdg,18,67
P19957,Cementoin,31,47
P19957,Cementoin,55,71
Q53HL2,Borealin,163,275
P05067,APP_amyloid,716,766
I3L0A0,TMEM189_B_dmain,84,247
Q02952,RII_binding_1,1540,1558
Q12802,RII_binding_1,1246,1264
Q5T5X7,BEN,265,340
